Author	Content	Date	Language	Location	Number of Likes	Number of Retweets	In Reply To	Author Name	Author Description	Author Statuses Count	Author Favourites Count	Author Friends Count	Author Followers Count	Author Listed Count	Author Verified	Longitude	Latitude
discrete	string	time	discrete	discrete	continuous	continuous	discrete	discrete	string	continuous	continuous	continuous	continuous	continuous	discrete	continuous	continuous
class	meta title=True	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta
@HCHTelevDigital	En Choloma vecinos denuncian que “les fueron a tirar” un contagiado de #Covid19 que no es del sector https://t.co/P0Yx7hzsCS https://t.co/nfeWvHhwDj	2020-04-03 19:24:53	es		0.0	0.0		HCH Televisión Digital	El Referente de las noticias en Honduras. https://t.co/kgdHJpLkMA  Parque Empresarial, Anillo Periférico, Tegucigalpa, Telefonos 2235-3245	200361.0	1376.0	1171.0	225929.0	349.0	True		
@GonzalezBready	"#COVID19 ☣️

🇮🇹 #Italia reporta 4.585 nuevos casos de #Coronavirus elevándose la cifra total a 119.827 casos.

🇮🇹 Italia reporta 766 nuevas muertes elevándose la cifra total a 14.681 muertos. https://t.co/1YIh7vsFgt"	2020-04-03 19:24:52	es		0.0	0.0		#CORONAVIRUS #QuedateEncasa #CuarentenaTotal	"140 Caracteres no me definen. Usare 8 ¡TODOLOGO!
 #Coronavirus #YoMeQuedoEnCasa #Covid19  #Covid_19 #Cuarentena #CoronavirusRD #Pandemia #Emergencia #Virus"	58894.0	828.0	14809.0	13832.0	33.0	False		
@RubrikaCL	"Queremos apoyarte para hacer más eficiente la gestión documental de tu empresa. Tengamos una videoconferencia. Escríbenos a contacto@rubrika.cl y agendemos. 
#RRHH #QuédateEnCasa #Covid19 https://t.co/xT3GGQ0u50"	2020-04-03 19:24:47	es		0.0	0.0		Rubrika FirmaDigital	Gestor Documental Digital con Firma Electrónica, Carpeta del Trabajador. Reducimos costos mejorando tus procesos de RR.HH. contacto@rubrika.cl +562 2638 1372	1764.0	3194.0	1607.0	561.0	19.0	False		
@periodicoEO	#COVID19 | En Chile se fuga del hospital de Iquique una persona sospechosa de coronavirus	2020-04-03 19:24:47	es		0.0	0.0		expresodeoccidente	Noticias al instante sobre el Occidente de El Salvador 🇸🇻 C.A	3557.0	44.0	71.0	648.0	3.0	False		
@Excelsior	"El Gobierno de Chihuahua informó del primer paciente recuperado de #Covid19 y dado de alta, que ya no representa riesgo de contagio 👏

https://t.co/MtzzghDAm6"	2020-04-03 19:24:43	es		0.0	0.0		Excélsior	El periódico de la vida nacional.	674812.0	3040.0	819.0	1870061.0	9231.0	True		
@eraser	"muy pronto superará España a Italia, si no lo hizo ya en el próximo report   ... y a Estados UNidos en un plazo de ... ? #porpreguntáNOmas  #COVID19 Covid-19 
#LCDP4
#LDDTSDirectoMR
Valorant
#QuedOTEnCasa3A
Nairobi
Arturito
Gandía https://t.co/ht2jERU1KD"	2020-04-03 19:24:41	es		0.0	0.0		Juan José Calderón Amador	Co-Fundador de @elmuelledelasal ★ #T5eS ★ elige la cadena de la vida abc1chde2ghij...✘ⓔ-ⓝⓐⓤⓣⓐ, ⓔ-ⓜⓔⓝⓣⓔ ★Sevilla★blockchain★elearning ★Ⓐrⓣ★P2P★economy★HigherED	626990.0	6977.0	13130.0	25412.0	2103.0	False		
@verdoscuro69	"Esto es así, kulebra...

#GobiernoDimision 
#GobiernoDeEmergenciaYa
#COVID19 
#VivaElRey
#VivaEspaña 
#cacerolada21h https://t.co/PaOIqbHGi1"	2020-04-03 19:24:40	es		0.0	1.0		🇪🇦乇ㄥ 💚乃丨匚卄ㄖ 💚ᐯ乇尺ᗪ乇🇪🇦	"No soy nuevo en esto, aunque lo parezca. 
¡¡¡Ojito, camarada, creo que a las aceitunas les están echando algo!!! 
Si me sigues, te sigo. Esto es así, kulebra."	65.0	304.0	52.0	6.0	1.0	False		
@TallerTAV	"El brote de #COVID19 dejó al descubierto la situación de millones de trabajadorxs informales, pero @Paoleta_Garcia hizo foco en lxs trabajadorxs sexuales en Ciudad de México. 

📲Ve las imágenes aquí: https://t.co/AN8Mf8sAaY https://t.co/Z4NYDZ3KY4"	2020-04-03 19:24:40	es		0.0	0.0	@TallerTAV	Tortugas Al Viento	Taller colaborativo de creación, enfocado en la realización fotográfica, documental y cinematográfica, a través de procesos de trabajo horizontales 🐢✨	240.0	147.0	176.0	167.0	0.0	False		
