Author	Content	Date	Language	Location	Number of Likes	Number of Retweets	In Reply To	Author Name	Author Description	Author Statuses Count	Author Favourites Count	Author Friends Count	Author Followers Count	Author Listed Count	Author Verified	Longitude	Latitude
discrete	string	time	discrete	discrete	continuous	continuous	discrete	discrete	string	continuous	continuous	continuous	continuous	continuous	discrete	continuous	continuous
class	meta title=True	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta
@MJusticiaPy	El #MJ desmiente la información de que la persona fallecida en #CDE a causa del #COVID19 sea el #AgentePenitenciarioPy, quien sigue internado en la UTI del Hospital Integrado Respiratorio de Alto Paraná https://t.co/BS1E0FZzLv	2020-07-12 19:33:38	es		0.0	0.0		Ministerio de Justicia	"Cuenta Oficial del Ministerio de Justicia
https://t.co/wXAuNt65bQ…"	10537.0	1455.0	715.0	22022.0	83.0	True		
@GobCDMX	"En caso de que alguien en tu hogar tenga #COVID19, apoyamos a la familia de principio a fin, cubriendo todos los aspectos para su recuperación en casa. 🌡️🍎💳🚑⚖️

#LaCDMXTeApoya 👇 https://t.co/sJs9SfG3Ce"	2020-07-12 19:33:34	es		0.0	1.0		Gobierno CDMX	Gobierno de la Ciudad de México	135471.0	221.0	216.0	2829830.0	4152.0	True		
@61brigada	"📣 #12Jul || #EnLaPatriaCodazziPresente En el marco de la Operación #EscudoBolivarianoIII 2020, nuestros efectivos militares presentes en el #MercadoMunicipal de #Coche, se aseguran del cumplimiento a las disposiciones de protección al pueblo ante el #COVID19
#UnidosPorLaSalud https://t.co/H2AxCs131E"	2020-07-12 19:33:32	es		0.0	0.0		EJB_61BRIG ING CODAZZI	"61 Brigada de Acondicionamiento de Ingenieros GB Agustín Codazzi

EN LA PATRIA, CODAZZI PRESENTE"	247.0	117.0	137.0	247.0	1.0	False		
@GalloGambale	"Actualizamos #Covid19 en #tresdefebrero  
@UPtresdefebrero 
@prensaupbsas 
@UnidadPopularOK 
@FrenteDeTodos https://t.co/POAUo7FwUy"	2020-07-12 19:33:11	es		0.0	0.0		Gambale Claudio	@UPtresdefebrero en el @FrentedeTodos  en busca de un Distrito más equitativo,social, con participación popular,Salario Universal,Impuesto a las grandes Fortuna	22661.0	28379.0	1165.0	407.0	6.0	False		
@DelAyuntamiento	Todas y todos desde casa podemos realizar soluciones sencillas a base de cloro para desinfectar superficies como: mesas, sillas, puertas y electrodomésticos. Sigue estas instrucciones con precaución. #NoTeConfíes #COVID19 https://t.co/OeyIfwmCFO	2020-07-12 19:33:02	es		0.0	0.0		Secretaría del Ayuntamiento Municipio Oaxaca		6249.0	3620.0	17.0	187.0	1.0	False		
@DxTDigitalGto	#Halterofilia Antonio Vázquez da positivo por #covid19 https://t.co/KHmYAKd23i	2020-07-12 19:32:53	es		0.0	0.0		DxT Digital Gto	Medio de comunicación especializado en deportes	11665.0	1562.0	258.0	1058.0	17.0	False		
@DelAyuntamiento	Si vas a consumir alimentos preparados fuera de casa, toma en cuenta estas medidas y considera todas las precauciones necesarias para evitar la propagación del #COVID19. #NoTeConfíes https://t.co/zY6HcomuPd	2020-07-12 19:32:37	es		0.0	0.0		Secretaría del Ayuntamiento Municipio Oaxaca		6249.0	3620.0	17.0	187.0	1.0	False		
@RODCAFX	"""No, no estamos en el mismo barco, estamos en el mismo mar, unos en yate, otros en lancha, otros en salvavidas y otros nadando con todas sus fuerzas"".

Pero la gente no entiende !!! #coronavirus #covid19 https://t.co/Y978bIrHSL"	2020-07-12 19:32:28	es		0.0	0.0		RODCAFX	Diseñador Gráfico / Fotógrafo / Repostero / Nadador / Gaymer / Podcaster / Viajero / Estuche de Monerías.	87827.0	9705.0	858.0	1722.0	40.0	False		
