Author	Content	Date	Language	Location	Number of Likes	Number of Retweets	In Reply To	Author Name	Author Description	Author Statuses Count	Author Favourites Count	Author Friends Count	Author Followers Count	Author Listed Count	Author Verified	Longitude	Latitude
discrete	string	time	discrete	discrete	continuous	continuous	discrete	discrete	string	continuous	continuous	continuous	continuous	continuous	discrete	continuous	continuous
class	meta title=True	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta
@verticetv_mx	A donde quiera que vayas, ya sea en espacios públicos o en el transporte, utiliza el tapabocas para reducir los contagios de #COVID19	2020-06-05 15:46:20	es		0.0	0.0		Vertice Medios	Red de Noticias y Publicidad en los mejores edificios Corporativos y Centros Médicos A+ de México. Digital Signage.  Todo Acerca de Pantallas	37210.0	18181.0	277.0	1037.0	26.0	False		
@res_esmeralda	#ULTIMAHORA Datos #COVID19 #ComunitatValenciana https://t.co/wbqZJ30AP8	2020-06-05 15:46:15	es		0.0	0.0		ALQUILER de CHALETS Grupo El Castillo	"#residencial privado en #CiudadQuesada #Alicante 🌴
#alquiler de #chalets 🏡
#vacaciones 🏖️ 🚙 y #largaestancia
📧 ana@residencialesmeralda.es"	3181.0	2048.0	142.0	55.0	0.0	False		
@porttada	#COVID19 | A pesar de la crisis económica, los argentinos aplauden los 80 días de cuarentena https://t.co/QJvUaU9woM https://t.co/bj5Sj1THIH	2020-06-05 15:46:15	es		0.0	0.0		Porttada	Comparte e informa.	26769.0	63.0	744.0	49831.0	60.0	False		
@ParlAmericas	"🇨🇺 Comparte su perspectiva el diputado José Luis Toledo Santander, presidente de la Comisión de Asuntos Constitucionales y Jurídicos de la @AsambleaCuba sobre cómo impulsar las actividades económicas tras la pandemia.

#ParlAmericasODS #COVID19 https://t.co/X4q1svg2Cy"	2020-06-05 15:46:14	es		0.0	0.0		ParlAmericas	Institución que promueve la diplomacia parlamentaria en el sistema interamericano/Institution that promotes parliamentary diplomacy in the inter-American system	6360.0	1399.0	1127.0	4276.0	66.0	True		
@FozSupers	"[16:45]#COVID19 #FigueiradaFoz #Supermercados
[32%]Pingo Doce - Buarcos
[34%]Lidl Figueira
[43%]Pingo Doce - Tavarede
[45%]Lidl Buarcos
[46%]Auchan
[49%]ELeclerc
[49%]Continente Buarcos
[50%]Pingo Doce - Figueira
[61%]Intermarche
ALDI
Continente Figueira https://t.co/E4tSZ3GZVE"	2020-06-05 15:46:06	es		0.0	0.0		Afluência Supermercados Figueira da Foz	"I'm a simple but humble bot..
My proud owner is @jokaz"	1365.0	0.0	1.0	1.0	0.0	False		
@ndealmeria	Almería solo registra curados por #COVID19 https://t.co/MUvc46Z8o8	2020-06-05 15:46:06	es		0.0	0.0		Noticias de Almería	Síguenos en Twitter, en FaceBook, suscríbete al boletín, o descarga la app de ultima hora en tu pc.	100404.0	82.0	572.0	10006.0	147.0	False		
@yamiara1	https://t.co/FSrOOXoZHc Más de tres mil 500 cubanos varados en 35 países por la #COVID19 han retornado a #Cuba #CubaSalvaVidas #CubaPorLaSalud @BrunoRguezP @CubaMINREX @PresidenciaCuba @Deguantanamo @nefertite67 @Guajiritasoy @ACN_Cuba https://t.co/kmKzHBPUiK	2020-06-05 15:46:01	es		0.0	0.0		Yamilka Alvarez	Periodista. Corresponsalía ACN Guantánamo.	21854.0	3959.0	2921.0	2519.0	23.0	False		
@Omar_FARC	"""El megaproyecto de Hidroituango además de dejarnos sin trabajo y con un negativo impacto ambiental, hoy nos ha traído el #COVID19. Si los gobiernos locales y departamentales no hacen nada, nos tocará salir a movilizarnos""  Milena Flórez @RiosLibresAnt #PorUnNuevoCampoColombiano"	2020-06-05 15:46:01	es		0.0	0.0		Omar Restrepo (Voz campesina en el Congreso)	Campesino luchador que ha dedicado su vida entera a construir la nueva Colombia. Antes, en las filas guerrilleras, ahora, como Congresista y líder político.	5233.0	1104.0	2071.0	5782.0	28.0	True		
