Author	Content	Date	Language	Location	Number of Likes	Number of Retweets	In Reply To	Author Name	Author Description	Author Statuses Count	Author Favourites Count	Author Friends Count	Author Followers Count	Author Listed Count	Author Verified	Longitude	Latitude
discrete	string	time	discrete	discrete	continuous	continuous	discrete	discrete	string	continuous	continuous	continuous	continuous	continuous	discrete	continuous	continuous
class	meta title=True	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta
@INALIMEXICO	"#Entérate

La Universidad Intercultural de Chiapas (UNICH) pone a tu disposición material en lenguas indígenas sobre el #Coronavirus #COVID19.

¡Difúndelo!

🗣 https://t.co/ptPIUbJcwp

#QuédateEnCasa

#SanaDistancia https://t.co/yMeCfMuuxx"	2020-06-23 21:00:22	es		0.0	0.0		INALIMEXICO	INALI busca generar un ambiente multicultural y multilingüe, promoviendo que el patrimonio lingüístico impacte en todos los ámbitos de la vida pública y privada	31721.0	14272.0	554.0	17580.0	149.0	True		
@Banplusonline	¡Prevenir es la mejor forma de evitar el contagio! Lee atentamente y pon en práctica estas sencillas recomendaciones. #Coronavirus #covid19 #HacemosPaís https://t.co/mNPe3GYQMy	2020-06-23 21:00:20	es		0.0	0.0		Banplus Banco Universal	Cuenta oficial. Entidad financiera que apoya a empresas, comercios y negocios | Nuestros contenidos en: https://t.co/OfQgpMsDCk	35487.0	3320.0	247.0	18655.0	143.0	False		
@lorealex60	#23Jun #Diálogoparalapaz #patria #yomequedoencasa Al igual que otras enfermedades respiratorias, el #COVID19 puede causar síntomas leves como: secreción nasal, dolor de garganta, tos y fiebre.	2020-06-23 21:00:19	es		0.0	0.0		lorena	licenciada Administracion de empresas	291.0	24.0	177.0	22.0	0.0	False		
@elvisdom	En estos tiempos de coronavirus #Covid19, ¿que debes priorizar entre lo importante y lo urgente. Revisa este artículo de nuestra amiga SARA_MARIA_MG https://t.co/wAMBZ6ky0s #PMP #Proyectos #Lima #Mexico https://t.co/VoEv2yohdr	2020-06-23 21:00:19	es		0.0	0.0		Elvis Domínguez	Soy  #projectmanager #consultor  #PMP® #PM4R® #SCM® #ITIL® #Tecnología #TIC #RedesSociales  sigue mi blog https://t.co/kdj8l0wQLJ	20925.0	4179.0	8311.0	7646.0	204.0	False		
@R2D2MG84	"#SNTEsalud ⚕️

Las mascotas 🐕 🐈 ayudan a sobrellevar el aislamiento por #Coronavirus #COVID19 🦠 pero es necesario sacarlas a pasear 🐕‍🦺 ahora con la #NuevaNormalidad bajo ciertas recomendaciones 🐶🐱 de higiene 🧼 🚿

#QuedateEnCasa https://t.co/eXjH1UbT9P"	2020-06-23 21:00:18	es		0.0	0.0		Arth Mz Guz		3375.0	2107.0	66.0	44.0	0.0	False		
@guzman308	"#Dia100 #Perú 🇵🇪 se mantiene séptimo, #México superó a PAK y #Sudáfrica a CAN. Esta es la situación del #covıd19 en el mundo 🌏

En #Perú 
260,810 #casos (+3363)
8,404 #fallecidos (+181)
148,437 dados de alta… https://t.co/ZVqpcvKhym"	2020-06-23 21:00:12	es		0.0	0.0		gerardo guzman padilla	Tú haces de tí lo que crees estar bíen,y te sientes seguro habrás conquistado el camino mas duro,Eso tiene un nombre !!! Tu personalidad.	16111.0	37.0	856.0	209.0	0.0	False		
@PDHgt	"🚨 Conoce sobre el #coronavirus #COVID19 🦠
¿Cuáles son los síntomas? 
¿Cómo se transmite?
¿Qué puedes hacer para protegerte?
@opsoms @WHO
Más información: https://t.co/glmavfN0kE https://t.co/VX6KeT4lb7"	2020-06-23 21:00:12	es		1.0	1.0		PDH Guatemala	"Cuenta oficial de la Procuraduría de los Derechos Humanos. Denuncias las 24 Horas al 📞 1555.
https://t.co/eTBDMyiiEU
https://t.co/hW8QzRu0xE"	28749.0	6137.0	478.0	134578.0	221.0	True		
@ContraPuntoPN	Padre Renovato continua internado por complicaciones en el pulmón via @ContraPuntoPN https://t.co/sQCJJXzDtm #PadreRenovato #COVID19  #PiedrasNegras	2020-06-23 21:00:10	es		1.0	1.0		ContraPunto Noticias	Somos una empresa de medios en línea que consta de radio, televisión y periódico digital de Piedras Negras, Coahuila.	24951.0	75.0	271.0	517.0	2.0	False		
