Author	Content	Date	Language	Location	Number of Likes	Number of Retweets	In Reply To	Author Name	Author Description	Author Statuses Count	Author Favourites Count	Author Friends Count	Author Followers Count	Author Listed Count	Author Verified	Longitude	Latitude
discrete	string	time	discrete	discrete	continuous	continuous	discrete	discrete	string	continuous	continuous	continuous	continuous	continuous	discrete	continuous	continuous
class	meta title=True	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta
@TeamADNIC_	"""No son vídeos internacionales, son de aquí"". 

Es lo que expresan familiares de una víctima de #COVID19 en Masatepe, quien permaneció aislado por 12 horas en un hospital y después falleció. 

Desmintiendo el discurso de la dictadura, quienes niegan el número de muertes. https://t.co/bHgKOl88I9"	2020-05-19 23:47:13	es		0.0	0.0		Team ADNIC	Activismo Digital Nicaragüense, nuestro deber es y está con el pueblo. Estamos comprometidos con el cambio y la democratización de Nicaragua. ¡Libertad!	15481.0	20524.0	714.0	8441.0	19.0	False		
@Osmanreyes96	(ACLARACIÓN) Del 12 al 19 de mayo se detectaron 254 casos positivos de #COVID19 + 25 casos positivos que se reportaron antes del 12 de mayo, el total es de 279 personas contagiadas.	2020-05-19 23:47:09	es		0.0	0.0	@Osmanreyes96	Osman Reyes 🇳🇮 ⃤	Estudiante de Comunicación Social (2016-2020)                                                        UNAN - LEÓN - #NICARAGUA🇳🇮	28030.0	25358.0	2374.0	1897.0	16.0	False		
@MPalacios_35	"@JFernandoMora35 @SnteNacional @sasasacuSara @SilviaLunaAgs @ProfesorNieves @joselo_perez @MONCADA_MORA @mireyafranco10 @migarchacon @RamirezMiguel64 @Elsa30362236 Para dejar atrás la pandemia, es conveniente conocer y respetar las fases de la nueva normalidad.

#SNTEsalud ⚕️ #NuevaNormalidad #coronavirus #COVID19 🦠 
#EnCasaEsMejor 🏡 #QuedateEnCasa 
#FelizMartes #19Mayo  #YaExtraño  #msbuild  #DíaDelMercadólogo"	2020-05-19 23:47:06	es		0.0	0.0	@JFernandoMora35	Mario Palacios		4245.0	3316.0	179.0	357.0	2.0	False		
@OasisMagazine2	"#NOTICIAS | #ATENCIÓN. El #Presidente #IvánDuque, anunció que se extenderá la cuarentena obligatoria en #Colombia hasta el 31 de mayo. #NoticiaEnDesarrollo 

#OasisMagazineCol #Noticias #Información #CuarentenaNacional #coronavirus #COVID19 https://t.co/TMvDPR3DtW"	2020-05-19 23:46:56	es		0.0	0.0		@OasisMagazinecol	La nueva ventana digital. Noticias, recomendaciones y eventos, los encontrarás aquí📲	936.0	22.0	4605.0	649.0	0.0	False		
@BrendalysCarela	Ya están aquí los 26 trabajadores de la construcción, hotelería y pesca que estaban varados en Nasáu, Bahamas desde hace dos meses debido al #COVID19. Bienvenidos dominicanos a su anhelada tierra. #GonzaloCumple	2020-05-19 23:46:52	es		0.0	0.0		Brendalys Carela	mis sueños seran cumplido en la manos de Dios	30.0	3.0	40.0	5.0	0.0	False		
@ElExplicadorLN	"La #hidroxicloroquina que Donald Trump toma a diario, en Costa Rica solo se da a pacientes #COVID19 bajo ""uso compasivo"" (tratamiento de un paciente gravemente enfermo con un nuevo medicamento aún no aprobado, cuando no hay otros tratamientos disponibles).
https://t.co/tkZgGxZxXA"	2020-05-19 23:46:45	es		1.0	1.0		El Explicador	El Explicador de @nacion | Te damos las claves para entender las noticias más importantes de Costa Rica y el mundo directo en tu email 👉 https://t.co/kQLvnyuYzc	974.0	0.0	11.0	3217.0	22.0	False		
@LaChispaMX	"#LaChispaYucatán #Entérate El Panorama del #COVID19 en #Yucatán
🦠Mil 218 casos positivos
⚰️116 defunciones https://t.co/CkOHDF5qg8"	2020-05-19 23:46:41	es		0.0	0.0		LaChispaMx	Información con criterio y veracidad en #CDMX, #Tabasco, #Campeche, #Yucatán, #QuintanaRoo	11496.0	3100.0	1295.0	1436.0	6.0	False		
@dishumor	RENUNCIA BOLSONARO!!! @jairbolsonaro @BolsonaroSP @CarlosBolsonaro @FlavioBolsonaro #ForaBolsonaros #BolsonaroGenocida #COVID19 #coronavirus #COVIDIOTS  #ForaBolsonaro #Genocidio #COVID__19 #fascista https://t.co/l0xs8Jrsfq	2020-05-19 23:46:40	es		0.0	0.0		Kim Soy Yo 🇧🇷	Enquanto todo mundo espera a cura do mal e a loucura finge que tudo isso é normal, eu não tenho paciência nenhuma.	10599.0	2258.0	191.0	148.0	5.0	False		
