Author	Content	Date	Language	Location	Number of Likes	Number of Retweets	In Reply To	Author Name	Author Description	Author Statuses Count	Author Favourites Count	Author Friends Count	Author Followers Count	Author Listed Count	Author Verified	Longitude	Latitude
discrete	string	time	discrete	discrete	continuous	continuous	discrete	discrete	string	continuous	continuous	continuous	continuous	continuous	discrete	continuous	continuous
class	meta title=True	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta
@alejandrodiazmd	"El gobernador @Javier_Corral ha sido negligente en el combate al #COVID19, no se asesoró de expertos en pandemias para lograr un adecuado regreso seguro a actividades en #Chihuahua. 
@GobiernoEdoChih
@SSaludChih @MaruCampos_G @armando_cabada #AsíNoCorral
https://t.co/OyuUVldup3"	2020-06-04 18:22:50	es		0.0	0.0		Alejandro Díaz Villalobos	Padre de familia, médico experto en migración y salud, delegado de la Organización Mundial por la Paz y chihuahuense comprometido.	824.0	378.0	672.0	217.0	0.0	False		
@arcadiogmontoro	"🟢 Hoy traigo buenas #noticias

🚩Juzgado reconoce los derechos de los #trabajadores de la #Sanidad #Epis que trabajan ""a pesar del grave e inminente riesgo para su vida y su salud"" #COVID19 y condena a la #administración

Mañana más en @CAPITALRADIOB 📻a las 7:50 am aprox. https://t.co/4qE1FC6kGr"	2020-06-04 18:22:49	es		0.0	0.0		ArcadioGARCIAMONTORO	Abogado,Profesor,Empresario/Attorneyatlaw,Professor,Entrepreneur	3149.0	525.0	137.0	220.0	40.0	False		
@daniel_news77	"SANCHEZ coloca a su AMIGO IÑAQUI Carnicero 1 CARGO con 90 000 € de SUELDO
#PedroSanchezDimision #COVID19 https://t.co/kO0sTXVYWr https://t.co/5IxMLUCdfN"	2020-06-04 18:22:43	es		0.0	0.0		NOTICIAS Con DANIEL	Canal dedicado a todo tipo de Noticias y Curiosidades.	30.0	6.0	9.0	6.0	0.0	False		
@frelimpio	".""¡Viva el ocho de marzo!"" Pedro @sanchezcastejon 
#COVID19 https://t.co/XqelBXFW6i"	2020-06-04 18:22:41	es		0.0	0.0		Federico Relimpio	Mi última #novela: Escapar del Paraíso. Un Canto a la #Libertad. Un relato de #luz, #amor y #vida. Inspirada en hechos reales. Papel y #eBook solo en #Amazon.	39502.0	6996.0	2884.0	3867.0	111.0	False		
@noticiassincon1	"#ATENCION. Exjefe de inteligencia en la #GranBretaña, asegura que el #covid19 es una elaboración china en laboratorio y se liberó por accidente.

#NoticiasSinControl #Noticias #Información https://t.co/sZLhhrZKuE"	2020-06-04 18:22:40	es		0.0	0.0		@noticias_sincontrol	Noticiero digital con toda la información nacional e internacional y lo mejor de todo, es que lo podrás ver a un solo clic 👉🏻📲	5006.0	85.0	2741.0	2601.0	7.0	False		
@FundacionCendit	"¿Sospechas de un caso de #Covid19 en tu hogar?
No entres en pánico.

Es importante manejar adecuadamente la situación para evitar la propagación.
☎️Llama al 0800-VIGILAN (0800-8444526) y reporta el caso.
Aplica éstas medidas y detén la cadena de contagio.👇
#VigilemosLaPatria https://t.co/wal8w9OVQ3"	2020-06-04 18:22:39	es		0.0	0.0		Fundación Cendit	Fundación Centro Nacional de Desarrollo e Investigación en Telecomunicaciones - Ministerio del Poder Popular para Ciencia y Tecnología. 🇻🇪📡	7792.0	4085.0	837.0	4540.0	40.0	False		
@nexodos	Twitt número 1000 @tiendas_paris  no responde 🙄 #Bienvenidos13 #COVID19 @ministeriosalud 🧟	2020-06-04 18:22:35	es		0.0	0.0	@nexodos	Cristian ®	Santiago adicto, hijo ilustre no reconocido de @muni_stgo, no sigo a nadie en Twitter, salva el planeta aquí https://t.co/dOOoOeZYhL	7353.0	2034.0	19.0	4386.0	3.0	False		
@AgusTocalli	Te cuento un secreto: extrañaré este club de leCtURA. Llegamos a la Z. Desde Allende a Zúñiga agrAdeZco cada cuento, cada autor y cada lector de A a Z. Un gracias especial a @oleismos por ser pARTE. Y a @israeljeronimol por acercarte #covid19 #laleCtURAcura #literatura #Zúñiga https://t.co/04Y3wv2NJl	2020-06-04 18:22:33	es		0.0	0.0		Agus Tocalli-Beller	Escribo ✍🏻luego existo. Mi ❤️ late en letras. M.A.Lingüística Ph.D.Educación 👩🏼‍🎓 Mamá de mis Fant4sticos 👨‍👩‍👦‍👦	755.0	566.0	420.0	188.0	2.0	False		
