Author	Content	Date	Language	Location	Number of Likes	Number of Retweets	In Reply To	Author Name	Author Description	Author Statuses Count	Author Favourites Count	Author Friends Count	Author Followers Count	Author Listed Count	Author Verified	Longitude	Latitude
discrete	string	time	discrete	discrete	continuous	continuous	discrete	discrete	string	continuous	continuous	continuous	continuous	continuous	discrete	continuous	continuous
class	meta title=True	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta
@Cambio16	#Salud| Médicos británicos están probando una formulación específica del antiinflamatorio ibuprofeno para ver si reduce las fallas respiratorias en pacientes con síntomas severos de #COVID19 | #Salud https://t.co/yZwtcavrTq	2020-06-03 18:39:04	es		0.0	0.0		Cambio16	Cuenta oficial | Publicación y Diario digital con 48 años | Actualidad y análisis sobre #España, #Mundo, #MedioAmbiente y #DDHH. https://t.co/G8OfblAKYI	264871.0	20486.0	1888.0	17514.0	474.0	False		
@sietediasalhama	"Burbujas, SONATA Centro de Música, Ocasofás, Óptica Espuña y La Tienda Verde son algunos de los comercios alhameños que ofrecen bonos de descuento de 10 euros por cada compra de 25 euros

https://t.co/pJef4J8xbN
#economía #consumo #covid19 #sietedíasalhama #sietedíaslibrilla"	2020-06-03 18:38:52	es		0.0	0.0		Siete Días Alhama-Librilla	Siete Días Alhama-Librilla es el periódico digital de Alhama de Murcia y Librilla con toda las noticias e información de la ciudad y su zona de influencia	4733.0	194.0	114.0	279.0	1.0	False		
@MelillaGobierno	"#Movilidad 🚲 Melilla, muévete en bici frente al #COVID19 para:

↔️ guardar la distancia interpersonal de seguridad;

🚴🏼 mejorar tu salud;

🔛 dar fluidez al tráfico;

🌬 reducir los atascos y la contaminación;

🚑 disminuir la siniestralidad vial.

#DíaMundialDeLaBicicleta https://t.co/1gWBbN6hmG"	2020-06-03 18:38:48	es		0.0	1.0		Gobierno de Melilla	Cuenta oficial del Gobierno de la Ciudad Autónoma de Melilla.	909.0	50.0	180.0	1534.0	19.0	False		
@VeruskaHer	"¿Y si tuvieras que usar musgo o periódicos durante la regla?

Las compresas son inaccesibles para millones de mujeres y niñas y siguen siendo gravadas como productos ""de lujo"" en varios países.

La pandemia #COVID19 está agravando la #PobrezaMenstrual. Vía @ONUMujeres https://t.co/4EFZSqOt21"	2020-06-03 18:38:38	es		0.0	0.0		Veruska Hernández	Abogada UCV, defensora de DDHH de las mujeres, VPI. Creo en Dios, la libertad y una mejor Venezuela.Gana el que ríe más!	53058.0	10996.0	5000.0	4058.0	19.0	False		
@AriasViri	"¡Buenas tardes!

Acompáñanos en @ElTxoroMatutino 
📲https://t.co/tc86TuqZuh

Temas:
* La ""Reforma electoral"" aprobada esta madrugada en Morelos.
* Números del #Covid19 en Morelos: 216 confirmados activos y 290 defunciones.

Alineación:
@JuanJoArrese
@AriasViri 
@Carlangas0805 https://t.co/FaZTR7JHoQ"	2020-06-03 18:38:34	es		0.0	0.0		Viridiana Arias	Conductora de @ElTxoroMatutino | Creo en la magia | Amo el Fútbol | Mi pasión y locura es #CruzAzul | Feminista | Caprichornio | Shakifan	54586.0	21805.0	997.0	5816.0	72.0	False		
@radio102nueve	"#Internacionales| #Italia, conocido como epicentro de la pandemia en Europa donde fallecieron 33.500 personas por la #COVID19, ya permite a sus ciudadanos desplazarse libremente entre regiones. Entérate. 📍

https://t.co/F8qKG0fXQt"	2020-06-03 18:38:31	es		0.0	0.0		Radio 102nueve - ES	Radio 102nueve en El Salvador. Territorio del Adulto Joven Cabina» (503) 2264-2757 WhatsApp» 7934-4348	301867.0	13298.0	1003.0	160321.0	530.0	False		
@tvnnoticias	Envíanos una foto o video de tu ser querido con una breve reseña para recordar aquellos que perdieron la batalla contra el #COVID19. #NoticiasTVN https://t.co/4MN2TT4qff	2020-06-03 18:38:27	es		0.0	0.0		TVN Noticias	Somos un equipo que trabaja día a día para mantenerte informado del último acontecer en Panamá y el mundo.	702070.0	18906.0	1619.0	831924.0	1670.0	True		
@SenCiudadanoMX	Hoy presentamos en el @senadomexicano la iniciativa #IngresoVital que trabajamos en conjunto con organizaciones civiles para apoyar a los miles de personas que se quedaron sin empleo y sin sustento para sus familias a causa de la crisis económica por el #COVID19.	2020-06-03 18:38:26	es		0.0	0.0		Senadores Ciudadanos	Cuenta Oficial de la bancada de Senadores de Movimiento Ciudadano	5301.0	676.0	56.0	2447.0	25.0	False		
