Author	Content	Date	Language	Location	Number of Likes	Number of Retweets	In Reply To	Author Name	Author Description	Author Statuses Count	Author Favourites Count	Author Friends Count	Author Followers Count	Author Listed Count	Author Verified	Longitude	Latitude
discrete	string	time	discrete	discrete	continuous	continuous	discrete	discrete	string	continuous	continuous	continuous	continuous	continuous	discrete	continuous	continuous
class	meta title=True	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta
@GroupAthenea	Estamos hoy con @jordimolinabcn, a las 20:30h, en esta cuenta de Instagram: https://t.co/TWBGM61MVe, duración de la entrevista 45 minutos. 30 minutos de entrevista y 15 de preguntas vuestras... ¿cambios irreversibles tras el #covid19? 🔜 en directo 🖥 #AtheneaentrevistasconValor https://t.co/K2erzWgwki	2020-05-06 13:33:56	es		0.0	0.0		ATHENEA HEALTHCARE GROUP	Reunimos profesionales con amplia experiencia en áreas esenciales y específicas del sector y asesoramiento de referencia #saludlaboral #medicinadeltrabajo	251.0	298.0	1009.0	295.0	4.0	False		
@CandyCCNN1911	Buen día niños del 7ABCD, espero este sea un excelente día para ustedes no olviden que estamos para ayudarles.  #SiempreMásParaLosDemás #educacion #covid19  #educaciondecalidad #innovacion #SoyArrupe #AlertaCOVID19SV  @ColPadreArrupe @lrivasleiva @Liliam542013 https://t.co/GFidwoR2Uc	2020-05-06 13:33:55	es		0.0	0.0		Candy Deras	😉 amo las Ciencias Naturales	775.0	1026.0	62.0	195.0	0.0	False		
@lanoticiasv	#EnTV “Hemos tenido el caso lamentable de un efectivo militar que falleció por #Covid19. Concluimos que pudo contagiarse durante una licencia de 48 horas que gozó, pues no estuvo trabajando en la #AlertaCOVID19SV”, manifiesta el ministro @merino_monroy, titular de @DefensaSV https://t.co/NLGymBSgtP	2020-05-06 13:33:50	es		0.0	0.0		La Noticia SV	Somos un periódico digital con contenido justo y equilibrado, con una visión objetiva del acontecer nacional e internacional.	152222.0	796.0	1144.0	40793.0	74.0	False		
@speroperdite	"Empezamos con los sanitarios saturados y falta de camas en hospitales y vamos a terminar con falta de camas en las cárceles. 

Que te den libertad no quiere decir que dejes de tener responsabilidad. 

Respeta, gilipollas.

#COVID19 #EstadoDeAlarmaSi #QuedateEnCasa #idiotas"	2020-05-06 13:33:49	es		0.0	0.0		La sensible	Soy gestora de cuentas, pero si me pones a hacer un huevo frito, te lo hago con puntilla y todo. Melómana, misántropa, amante del cine y de lo absurdo.	267.0	305.0	22.0	17.0	0.0	False		
@Capital_21	"#ConferenciaPresidente | Al igual que el #COVID19, lo más preocupante de la #infodemia es su rápida transmisión 😱

@jenarovillamil informa sobre el poder del algoritmo en redes sociales: la ""fórmula secreta"" que nos recomienda contenido con base en nuestros datos personales. https://t.co/3nP2IlbhaZ"	2020-05-06 13:33:49	es		0.0	0.0	@Capital_21	Capital 21	Sistema Público de Radiodifusión de la Ciudad de México | 21.1 HD | 21 izzi | 21 Totalplay | 21 Axtel TV	238841.0	20673.0	289.0	55250.0	495.0	True		
@IMIB_Arrixaca	"El @SaludISCIII concede tres nuevos proyectos al @IMIB_Arrixaca para continuar la lucha contra la #COVID19 a través de la #investigación.

@Murciasalud @FFIS_CARM @UMU @AreaUnoArrixaca 

https://t.co/5vQlr5m5Ae"	2020-05-06 13:33:47	es		0.0	0.0		IMIB-Arrixaca	"Instituto Murciano de Investigación Biosanitaria Virgen de la Arrixaca.

Ciencia al servicio de la sociedad🧬"	1908.0	1986.0	633.0	1667.0	16.0	False		
@gutierrez_onel	@DiazCanelB @PresidenciaCuba La confianza que debemos tener hoy es en la gestión que realiza nuestro Gobierno para erradicar la #COVID19. El pueblo de #Cuba se mantiene cumpliendo las medidas sanitarias con disciplina. Juntos somos más fuertes. #DeZurdaTeam https://t.co/hm5yqjdjCu	2020-05-06 13:33:47	es		0.0	0.0	@DiazCanelB	Onel Gutierrez (^_-)	📌 Nuestra Patria es una, empieza en el Río Grande, y va a parar en los montes fangosos de la Patagonia. #Cuba #ClanPussicats     #DeZurdaTeam 🤝 🦁	24945.0	78774.0	10341.0	13157.0	7.0	False		
@AaronCuba2	Sí camarada, #Cuba lleva dos días ganándole a la pandemia, salvando las vidas de sus hijos frente a la muerte que causa la #COVID19 #ViviremosYVenceremos porque el sueño de #FidelPorSiempre se hizo realidad. El otrora futuro de hombres de ciencia, es nuestro presente de Victoria. https://t.co/uqA0XyMtJK	2020-05-06 13:33:46	es		0.0	0.0		Aaron Cuba🇨🇺		7035.0	5345.0	1874.0	1166.0	0.0	False		
