Author	Content	Date	Language	Location	Number of Likes	Number of Retweets	In Reply To	Author Name	Author Description	Author Statuses Count	Author Favourites Count	Author Friends Count	Author Followers Count	Author Listed Count	Author Verified	Longitude	Latitude
discrete	string	time	discrete	discrete	continuous	continuous	discrete	discrete	string	continuous	continuous	continuous	continuous	continuous	discrete	continuous	continuous
class	meta title=True	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta
@Tricia1505	"Para quienes quieran saber que no sólo con Ibuprobeno se van a curar de la ""Inflamación"" que provoca el #COVID19 https://t.co/oxu93bJ3gm"	2020-07-08 14:21:04	es		0.0	0.0		Tricia Paredes 🧙🏽‍♀️	"Piensa positivo y el mundo confabulará contigo :)
Mi alter ego escribe relatos depresivos en un mundo lleno de fantasía y sueños..."	25894.0	1719.0	426.0	335.0	3.0	False		
@plusvillamaria	Algunas aclaraciones de Martín Gill sobre su paso por la ciudad de #VillaMaria en relación a su positivo para #COVID19 https://t.co/6RuotDgzx0	2020-07-08 14:20:57	es		0.0	0.0		Plusvillamaria	Crónicas de la comunidad villamariense. Periodismo + mirada local.	229.0	29.0	230.0	71.0	2.0	False		
@fluru_	Sea con una donación o siendo embajador voluntario donde estés, difundiendo nuestras campañas, todo suma! #vivienda #hpha #covid19 @Habitat_Arg	2020-07-08 14:20:56	es		0.0	0.0	@fluru_	Flor Villanueva	"Arquitecta. Docente FADU-UBA. Cursando Maestria en Políticas Sociales Urbanas-UNTREF 
 #vivienda #derechoalaciudad #housing #cityrights"	3715.0	1385.0	1115.0	415.0	5.0	False		
@mnvadillo	Parece que las avivadas de @EasyArg aprovechando el #COVID19 para abusar de sus empleados.  Les adelantan las vacaciones en el tiempo de descanso, en contra del 154 lct y circular 21 art 4  @MinGobiernoMza debe intervenir! https://t.co/bvRAmcOpg0	2020-07-08 14:20:56	es	AR	0.0	0.0		Mario Vadillo	Abogado. Diputado Provincial. Presidente del Bloque Protectora. Frené el tarifazo de gas del 2008 al 2016. Fundador de Protectora ONG.	5391.0	4466.0	1107.0	2336.0	7.0	False		
@fluru_	Desde Hábitat para la Humanidad Argentina estamos buscando #Argentinos en el exterior que quieran colaborar para que familias argentinas puedan hacer de sus casas hogares más seguros. @Habitat_Arg #vivienda #derechoalavivienda #covid19 https://t.co/RNFjnyT21B	2020-07-08 14:20:56	es		0.0	0.0		Flor Villanueva	"Arquitecta. Docente FADU-UBA. Cursando Maestria en Políticas Sociales Urbanas-UNTREF 
 #vivienda #derechoalaciudad #housing #cityrights"	3715.0	1385.0	1115.0	415.0	5.0	False		
@Vanguar88069316	"⛔️👉Esto ya no es una teoria de la conspiración ya es realidad. Observando los medios de comunicación lavando el cerebro a las personas. 
#pandemia #nwo #nom #conspiracion #iluminati  #trump #qanon #usamascarilla #cuarentena #covid19 #coronavirus
👇
https://t.co/IRxf49tejO https://t.co/RijuAupP6l"	2020-07-08 14:20:52	es		0.0	0.0		VANGUARDIA CRIPTICA	Canal YouTube: https://t.co/MnTTbYCSbJ	4.0	0.0	0.0	0.0	0.0	False		
@E_Roquee	En #Sucre en medio de la pandemia y los picos más altos de #COVID19 el sistema distribución de gas doméstico agudiza sistemáticamente, logrando esto que las comunidades se vean en la necesidad de salir a exigir el servicio trancando calles. #8Julio	2020-07-08 14:20:48	es		0.0	0.0		Eduardo Roque	Cumanes, Venezolano, Abogado, Estudiante de Comunicación Social, Fundador de los ME @equipoUGMISTA @equipoUCSARISTA, #Lidera7	3171.0	59.0	826.0	1661.0	17.0	False		
@Mjolnir1968	@lilaabed @realDonaldTrump @lopezobrador_ Ya ves que es bien digno #ElCacas #Washington #COVID19 #LopezQuedateAlla #LOPEZalPENAL #SuExcelenciaElCacas https://t.co/NRIon1Xqoa	2020-07-08 14:20:46	es		0.0	0.0	@lilaabed	Roberto Gerardo H. Z.	Nva. Cta. Maldita Sensura Catolico Ingeniero Provida  ProFamilia ProMéxico Steellers Bayern Anticominista contra DictaduraBananera	3329.0	750.0	738.0	272.0	0.0	False		
