Author	Content	Date	Language	Location	Number of Likes	Number of Retweets	In Reply To	Author Name	Author Description	Author Statuses Count	Author Favourites Count	Author Friends Count	Author Followers Count	Author Listed Count	Author Verified	Longitude	Latitude
discrete	string	time	discrete	discrete	continuous	continuous	discrete	discrete	string	continuous	continuous	continuous	continuous	continuous	discrete	continuous	continuous
class	meta title=True	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta
@ESpectadorSV	Presidente de la República @nayibbukele a través de una carta abierta, solicita a diputados de la @AsambleaSV y a la @SalaCnalSV brindarle las herramientes necesarias al Ejecutivo para continúar combatiendo el #Covid19 https://t.co/LktYxmcD6T	2020-06-21 19:55:48	es		0.0	0.0		Espectador	ESpectador, periódico digital, un medio de comunicación veraz, serio y responsable	18041.0	100.0	442.0	2042.0	11.0	False		
@SEDENAmx	Conoce los apoyos de transporte aéreo y terrestre que proporciona el #EjéMx y #FAMx como parte de las acciones del #PlanDNIIIE, durante la emergencia sanitaria #Covid19. #UnidosSomosLaGranFuerzaDeMéxico. https://t.co/nx2wmCZq8T	2020-06-21 19:55:45	es		0.0	0.0		@SEDENAmx	Secretaría de la Defensa Nacional	28431.0	1075.0	78.0	1103311.0	2883.0	True		
@Anahy_1311	"Que indignante todo lo qué pasa en Honduras, pero también me parece indignante que aún hay personas que siguen defendiendo a este gobierno narcodictador.
JOH, sos lo peor que le pasó a Honduras.
#FueraJOH #COVID19"	2020-06-21 19:55:42	es		0.0	0.0		Anahy	Sc 👻: anahyperdomo	244.0	951.0	80.0	108.0	0.0	False		
@minvher	"Por favor dígannos dónde está el dinero
#Honduras #COVID19 #Joh @BCIE_Org @JuanOrlandoH @EbalDiazHN @comunicagobhn @lisandrorosales @HondurasCopeco @HoyMismoTSI @FrenteaFrenteHN @Abriendo_Brecha @HCHTelevDigital @tencanal10 @unetvhn @cnahonduras @odirfernandez @GCastellanosL https://t.co/3SWhUA9fYi"	2020-06-21 19:55:37	es		0.0	0.0		Milton Vallejo 😷	Al natural es mejor	4018.0	2375.0	62.0	61.0	0.0	False		
@RogErLarA9311	Hoy estamos cumpliendo 98 días de cuarentena en #Honduras y @JuanOrlandoH se ha robado todo el presupuesto contra el #COVID19, mientras que @nayibbukele hoy inaugura la primera fase del hospital más grande de Latinoamérica para luchar contra esa enfermedad.	2020-06-21 19:55:16	es		0.0	0.0		RogEr LAra🦷	Doctor en Cirugía Dental (UNAH)🦷🦷//Gastando O2 desde un domingo 7 del 93`//SC: roger_lara//IG: rogerlara93//#FueraJOH	59086.0	107.0	159.0	546.0	6.0	False		
@MarceloQbno	"@CubanDefenders La Unión Europea sigue siendo considerada l4m3cvl0s de EEUU, dónde ahora mismo se violan todos los derechos constitucionales, hay asesinatos racistas, abandono de enfermos y muertes por la pandemia del #Covid19... Pero claro, el tema debe ser #Cuba. 
#ByeByeTrump
#ACubaSeRespeta https://t.co/JffMgnAajj"	2020-06-21 19:55:16	es		0.0	0.0	@CubanDefenders	Marcelo Qbano	"Cubano, hijo, padre y amigo.
Uso las redes para compartir mis puntos de vista.
#SomosCuba #SomosContinuidad"	13731.0	40036.0	2109.0	4383.0	3.0	False		
@MCANA_ET	"#BuenasNoches, con motivo de la selección del equipo de la #BRICANXVI para el próximo campeonato de Tiro de Arma Larga, el RI ""Canarias"" 50 ha realizado esta semana, sin descuidar las medidas contra #COVID19, una puesta a punto de sus tiradores. 
#SomostuEjército 
@MCANA_ET 🇪🇦 https://t.co/9wrXsyYuPY"	2020-06-21 19:55:15	es		0.0	0.0		Mando de Canarias	Perfil oficial del Mando de Canarias en Twitter	3658.0	2797.0	38.0	9498.0	78.0	True		
@Purdinola	Las cifras denotan el crecimiento exponencial de #COVID19 en Colombia. De cada uno de nosotros depende que esto siga creciendo así de rápido o no: lavado de manos frecuente, mascarilla y distanciamiento social son las herramientas comprobadas https://t.co/3QYud2z9dV	2020-06-21 19:55:11	es		0.0	0.0		Piedad Urdinola	Ph.D. in Demography. Associate Professor in Statistics. Director Observatorio Demográfico y Epidemiológico del Área Andina-ODEAN.	8438.0	1621.0	396.0	1244.0	39.0	False		
