Author	Content	Date	Language	Location	Number of Likes	Number of Retweets	In Reply To	Author Name	Author Description	Author Statuses Count	Author Favourites Count	Author Friends Count	Author Followers Count	Author Listed Count	Author Verified	Longitude	Latitude
discrete	string	time	discrete	discrete	continuous	continuous	discrete	discrete	string	continuous	continuous	continuous	continuous	continuous	discrete	continuous	continuous
class	meta title=True	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta
@Ricardito_OMAR	Según la Universidad Johns Hopkins, Puerto Rico tiene la mayor tasa de casos positivos de #COVID19 en EE.UU y dicen que no se están haciendo suficientes pruebas. Saludos a @wandavazquezg que se da en el pecho diciendo que lo estamos haciendo bien.	2020-07-02 15:54:11	es		0.0	0.0		Ricardito	Vegabajeño como @sanbenito	7268.0	15423.0	338.0	245.0	0.0	False		
@Hec_RL87	(rumor) el @gcba podría condonar 2 meses de #ABL a 110k comercios de la CABA y ofrecer hasta 500k tasa 12% para los comercios afectados por la #cuarentena por el #COVID19	2020-07-02 15:54:10	es		0.0	0.0		Hec 🐺🇦🇷	🇦🇷Economía - Derecho y otras yerbas 🇦🇷 Argentino 🇦🇷- Hijo de Uruguayos🇺🇾	27454.0	48351.0	1542.0	1357.0	23.0	False		
@vayalamty	"¿#ToqueDeQueda en #NL?

Ante alza en contagios, muertes e internados por #Covid19, @nuevoleon alista prohibir andar en la calle de las 22:00 a 5:00 hrs y durante sábados y domingos, y sólo restaurantes para llevar.

Y prevén habilitar atención en Cintermex y Parque Niños Héroes. https://t.co/8bgjI11bOY"	2020-07-02 15:54:04	es		0.0	0.0		Verónica Ayala	Periodista regia en Cdmx. De política e investigación. Antimoches y corrupción. Durante 13 años estuve en @elnorte / Grupo @Reforma. veronica.ayalas@gmail.com	9564.0	18925.0	1282.0	2766.0	27.0	False		
@_torre_	@DrEnriqueParis : “Duela a quien le duela” como si de alguna guerra de quien tiene la verdad se tratase. Lamentable lo errático del nivel comunicacional que maneja @GobiernodeChile ,se está hablando  de fallecidos ! No números de lotería ! ATERRIZA #COVID19 #EmergenciaSanitaria	2020-07-02 15:54:02	es	CL	0.0	0.0	@DrEnriqueParis	Torre	gusto por la cerveza y una buena conversación escuchando Ska!	3457.0	2090.0	595.0	185.0	4.0	False		
@CanIchangethi19	2 julio Nuevos #COVID19 casos desde ayer #Espana-444 Diagnosticados ayer Espana-134 (#Catalunya-28 #Aragon-26 #Madrid-25 #Andalucia-15  #CValencia-10 #Navarra-8 #Galicia-7 Resto &lt;=6). Últ. 7d: Nuevos casos inicio síntoma 297 (0,63/100.000 habitantes). Ingresados 11. Fallecidos 24	2020-07-02 15:54:02	es		0.0	0.0		Coronasutra	Scientist fostering political dialectic and good scientific journalism. Científico fomentando dialéctica política y buen periodismo científico. Scienziato che p	247.0	74.0	145.0	13.0	0.0	False		
@guillermiiin	Los que deberían dar el ejemplo del distanciamiento son los que menos lo practican, después porque la gente no hace caso...@AsambleaSV @ARENAfraccion @FMLNoficial @PDC_OFICIAL #ElSalvador #COVID19 https://t.co/xIwCqF6V54	2020-07-02 15:53:57	es		0.0	0.0		Guille Orellana Solares	"Actor de teatro.
Futuro periodista.
Soy un chivo expiatorio de la vida, me encuentran un poco loco, sin embargo como todos creo en una causa."	19982.0	5233.0	345.0	361.0	0.0	False		
@DpsMayabeque	Próximos a iniciar la segunda fase de la fase recuperativa en #Mayabeque tenemos que continuar implementando las medidas de distanciamiento social y el uso de los medios individuales de protección para un efectivo control de la #COVID19. #CubaPorLaVida  #CubaPorLaSalud #CubaSalva https://t.co/DWwmX5h9up	2020-07-02 15:53:56	es		1.0	0.0		Dps Mayabeque	Dirección Provincial de Salud de la provincia de Mayabeque. Trabajando por un servicio de salud de calidad a todos los niveles. #CubaEsSalud	2218.0	2935.0	124.0	243.0	0.0	False		
@MaidaNemeth9	No escucho nuestro himno nacional🤷🏻‍♀️ #COVID19 #covid19chile #LaVoceria https://t.co/9gnIgTlxFt	2020-07-02 15:53:53	es		0.0	0.0		Magdalena Nemeth	#Apruebo #CC                                 Bonne vivante en période de quarantaine 🍸/ Coffee Lover ❤️☕️                  Get busy living or get busy dying ⚡️	932.0	2067.0	637.0	181.0	1.0	False		
