Author	Content	Date	Language	Location	Number of Likes	Number of Retweets	In Reply To	Author Name	Author Description	Author Statuses Count	Author Favourites Count	Author Friends Count	Author Followers Count	Author Listed Count	Author Verified	Longitude	Latitude
discrete	string	time	discrete	discrete	continuous	continuous	discrete	discrete	string	continuous	continuous	continuous	continuous	continuous	discrete	continuous	continuous
class	meta title=True	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta
@MateNeurotango	En estos momentos en donde estamos todos en casa #Neurotango adapta su experiencia a las herramientas tecnológicas llegando a los hogares de nuestra querida comunidad.  #Neurodiversidad #Tango #Danzaterapia #Mecenazgo #MinisterioCultura #UNA #Covid19 #QuedateEnCasa https://t.co/VDXWjOF04j	2020-07-02 20:26:39	es		0.0	0.0		Neurotango	Método de Danza Movimiento Terapia/ #Tango para personas con #Neurodiversidad, con el objetivo de integrar la mente y el cuerpo a través del movimiento	48.0	32.0	243.0	51.0	1.0	False		
@elprogreso_Lugo	#Covid19 🏥 Sanidad contabiliza más de 2.100 sanitarios infectados desde el 11 de mayo https://t.co/KvJkY3ShTl	2020-07-02 20:26:29	es		0.0	0.0		El Progreso de Lugo	Twitter Oficial de El Progreso. Somos tu diario de Lugo desde 1908. Ahora puedes seguirnos también por http://t.co/TIEYEFpN	197124.0	300.0	223.0	26591.0	463.0	True		
@MarinaAdrianza4	Esa vieja Bachelet se va a arrancar un pedazo de lengua leyendo sus informes contra VZLA. Su #piñera #pacosculiaos no han violado DDHH, nadie ha muerto por Covid19 en su Wonderland. Cual será su precio?	2020-07-02 20:26:27	es		0.0	0.0		Marina Adrianza	Amo mi VENEZUELA	13167.0	6617.0	469.0	252.0	0.0	False		
@egresados_ucabg	👉 Describir la experiencia de las instituciones de AUSJAL ante la pandemia por el #COVID19 implica, sin lugar a dudas, encontrarse con una amplia variedad de respuestas, tan diversas como las 30 universidades que integran la Asociación https://t.co/P7z9uE7vvt	2020-07-02 20:26:27	es		0.0	0.0		Egresados UCAB Guayana	Somos el vínculo entre los egresados ucabistas y su Alma Mater ¡Síguenos!	4719.0	9.0	31.0	251.0	1.0	False		
@naty_MM98	Estos últimos días he recibido mensajes de gente cercana a mi, avisándome que tiene covid19 o que alguien con quién convivio ya es positivo, no se porque la gente es tan pinche pendeja idiota! Que sigue sin creeeeeeeer!	2020-07-02 20:26:23	es		0.0	0.0		Nintendogs		13311.0	16089.0	213.0	382.0	1.0	False		
@vttqt	AAAAAAAAAAAAAAAH maldito covid19 https://t.co/NEy2axaG6M	2020-07-02 20:26:20	es		0.0	0.0		m	antipatriarca, antifascista. Mi vida está fuera de aquí. Los animales no son comida. Apruebo🏳️‍🌈	48961.0	7859.0	3620.0	5326.0	7.0	False		
@oromartv	"#Ecuador Provincias más afectadas por #COVID19 según pruebas PCR 
#Guayas registra 15.973 casos (31,61%)
#Pichincha tiene 8.253 pacientes (16,33%)
#Manabí cuenta con 4.551 contagios (9,01%)
#LosRíos presenta 2.320 infectados (4,59%)
#ElOro reporta 2.073 positivos (4,10%) https://t.co/upQ6mOAz3P"	2020-07-02 20:26:17	es		0.0	0.0	@oromartv	OromarTV	Cadena de televisión ecuatoriana. El lugar de las novelas alternativas, películas de acción y las mejores series clásicas. Síguenos!	57636.0	471.0	384.0	42455.0	165.0	False		
@AytoCancun	"Esta mañana de presentaron los protocolos sanitarios para garantizar la protección de la salud en las instalaciones municipales, para ser el primer municipio en contar con protocolos de salud para la atención de usuarios y colaboradores frente al #COVID19.
 #CancúnTodosUnidos https://t.co/YOhxScMTF9"	2020-07-02 20:26:07	es		0.0	0.0		Ayto Benito Juárez	Cuenta oficial y verificada del H. Ayuntamiento de Benito Juárez, Cancún 2018-2021	44775.0	4905.0	2115.0	35363.0	154.0	True		
