Author	Content	Date	Language	Location	Number of Likes	Number of Retweets	In Reply To	Author Name	Author Description	Author Statuses Count	Author Favourites Count	Author Friends Count	Author Followers Count	Author Listed Count	Author Verified	Longitude	Latitude
discrete	string	time	discrete	discrete	continuous	continuous	discrete	discrete	string	continuous	continuous	continuous	continuous	continuous	discrete	continuous	continuous
class	meta title=True	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta
@lucatero45	"#SNTEsalud ⚕️

#NuevaNormalidad 
Sabes cuáles son las ubicaciones de Alto Contagio❓ Ahora con semáforo 🟠🚦 y reapertura de oficinas 🏢 comercios 🏪 y otras espacios 🏤  #Entérate y evita el #Coronavirus #COVID19 🦠 

En semáforo 🔴🚦
#QuédateEnCasa 

#BuenJueves México #9Julio https://t.co/azM5enqEsn"	2020-07-09 16:54:42	es		0.0	0.0		Emiliano Lucatero		316.0	134.0	41.0	53.0	0.0	False		
@VEN911Oficial	evitar futuros contagios por #Covid19. #SaludYProtecciónPopular	2020-07-09 16:54:38	es		0.0	0.0	@VEN911Oficial	VEN 911	Dirección General de Centros de Comando, Control y Telecomunicaciones VEN-911	151344.0	40110.0	587.0	49376.0	215.0	False		
@AngelinoCaamalM	"#SNTEsalud ⚕️

El grado de contagio #Coronavirus #COVID19 🦠 aún es alto pese a semáforos 🟠🔴🚦 por lo que una medida preventiva esencial es el cubrebocas 😷 Si sales en esta #NuevaNormalidad porta siempre el tuyo 😷

Si te es posible👇
#QuédateEnCasa https://t.co/GZNzsgiCtZ"	2020-07-09 16:54:34	es		0.0	0.0		Angelino Caamal	Campechano de nacimiento y Maestro de profesión.	15915.0	11020.0	5430.0	5949.0	34.0	False		
@RepDeFiFidonia	@USAmbMex @lopezobrador_ Que falta de respeto al presidente que tiene una dieta rigurosa de frijoles y arroz, nada exótico porque le da #COVID19, son unos irresponsables, embajador, tientan el espíritu austero de Andy con cosas FiFí (que adora, pero 🤫, porque luego qué le vende a sus chairos).	2020-07-09 16:54:34	es		0.0	0.0	@USAmbMex	República de FiFidonia	Float like a butterfly 🦋, sting like a bee 🐝.	17125.0	92408.0	199.0	34495.0	76.0	False		
@bajainteractiva	"En tiempos de #COVID19 el mundo se siente inestable, ofrecemos soluciones mediante esta crisis, Baja Interactiva está para ayudarte desde cualquier lugar.

Consulta información con expertos:

🌐https://t.co/Ii1ygIAhSN

📨info@bajainteractiva.com

📞612 146 4597 https://t.co/t4hLV3s2xz"	2020-07-09 16:54:33	es		0.0	0.0		Baja Interactiva	Agencia digital especializada en el diseño y desarrollo de sitios web y aplicaciones móviles, diseñamos y desarrollamos desde la hermosa ciudad de La Paz	33.0	2.0	6.0	5.0	0.0	False		
@laplaga_COVID19	"📅 Jueves, 9 de julio

El #PaísVasco ha registrado 73 nuevos positivos de #coronavirus, por lo que el total de infectados asciende ya a 21.433. Además, se han contabilizado 0 nuevas muertes, con lo que el total de decesos es ya de 1.653.

LA PLAGA 🦠 
☞ https://t.co/T4QQQDyZ07 https://t.co/5DjzkV2QsU"	2020-07-09 16:54:33	es		0.0	0.0		La Plaga 🦠	Noticias y Datos diarios 📈de la pandemia de #coronavirus (#COVID19 🦠) en España 🇪🇸 - Un proyecto de CeresMedia (@cerestv) y @pedrocarvalhoTW	639.0	82.0	2.0	229.0	0.0	False		
@JornadaSanLuis	Estamos regresando a las actividades, por ello al visitar nuestros parques y jardines, sigue las recomendaciones para evitar contagios por #COVID19. #PorTuFamilia #SiSalesCuídate https://t.co/juQKcZ82np https://t.co/ACs5xl31Ov	2020-07-09 16:54:32	es		0.0	0.0		La Jornada San Luis	Brindar a nuestros lectores información oportuna, objetiva, crítica y veraz, con un alto sentido de ética personal e independencia periodística.	95615.0	49.0	1650.0	8742.0	110.0	False		
@PoliciaDECOR	"En #Valencia adelantamos planes de control con el fin de verificar el cumplimiento de las medidas impuestas por 
@GobCordoba_ para prevenir la propagación y contagio del #COVID19 #SomosUnoSomosTodos https://t.co/s1PegBW8m0"	2020-07-09 16:54:30	es		0.0	0.0		CR. Jairo Baquero Puentes	"Cuenta Oficial Departamento de Policía Córdoba.
#SomosUnoSomosTodos"	49398.0	10720.0	816.0	10174.0	30.0	True		
