Author	Content	Date	Language	Location	Number of Likes	Number of Retweets	In Reply To	Author Name	Author Description	Author Statuses Count	Author Favourites Count	Author Friends Count	Author Followers Count	Author Listed Count	Author Verified	Longitude	Latitude
discrete	string	time	discrete	discrete	continuous	continuous	discrete	discrete	string	continuous	continuous	continuous	continuous	continuous	discrete	continuous	continuous
class	meta title=True	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta
@VVLom	https://t.co/stZ3XzLqn2 Интересный сайт, на тему дня	2020-05-04 20:04:23	ru		0.0	0.0		ВаЛентин	Я не Буду слушать, Эхо Москвы, Я сам по себе. Я не Charlie, но против насилия	43269.0	14538.0	318.0	238.0	6.0	False		
@kristianweise	"Verdens mest udviklede lande har 55 hospitalsenge, 81 sygeplejersker og 30 læger pr. 10.000 indbyggere. 

For verdens mindst udviklede er tallene 7, 6 og 2,5.

Med et nyt FN-redskab her kan man bl.a. se uligheden i landes muligheder ift. #COVID19 
https://t.co/XIotZ9RDCb
#dkaid"	2020-05-04 20:04:23	da		0.0	0.0		Kristian Weise	"Generalsekretær for @oxfamibis, tidligere direktør for @cevea og m.m. | Twitter med fokus på #dkpol #dkøko #ulighed #arbejde #dkaid
Kan kontaktes på: 4177 4570"	3672.0	4099.0	1003.0	6830.0	72.0	False		
@akkaufman	https://t.co/IzbeCj3Q51	2020-05-04 20:04:23	und		0.0	0.0		Alex Kaufman	#StayHomeSaveLives - Newsaholic, reading/RTing #COVID19 news now, studied econ/molbio, into tech/finance. RTing research debates to amplify/aggregate news.	8603.0	843.0	2222.0	195.0	2.0	False		
@lpcexpressnews	In the latest installment of our Shelter in Place series, news editor @RebeccaRobiso19 details an all to relatable struggle with maintaining mental health in the time of #COVID19 https://t.co/2VYu8mHcIb	2020-05-04 20:04:22	en	US	0.0	0.0		Las Positas Express	The award-winning student newspaper of Las Positas College. #LPC #GoHawks	2104.0	252.0	137.0	732.0	29.0	False		
@Xabaras_it	"Tonight's goodnight song is Parabola by Tool

&lt;&lt;This body holding me, reminding me that I am not alone in
This body makes me feel eternal
All this pain is an illusion&gt;&gt;

Goodnight everyone.

#Istayathome #covid19 #coronavirus #goodnightsong #stayhome
https://t.co/MrEj2qLyTJ"	2020-05-04 20:04:22	en		0.0	0.0		Paolo Montalto	Freelance, mobile developer, software craftsman, @sendto_app creator, half of @twomenstudio, founder of @g3ndr0id, guitar strummer, husband, father, humble.	4505.0	4074.0	512.0	291.0	16.0	False		
@MUTTCHA	"JA873AもJA789Aも全然飛んでなかったのな。そりゃそうだ。ANA SW JET全滅 【COVID-19】
#STARWARS
#JA789A
#JA743A
#JA873A 
#COVID19 https://t.co/XsjthGAYsv"	2020-05-04 20:04:22	ja		0.0	0.0	@MUTTCHA	MUTTCHA	GANGAZE GUITARIST ex.GHOUL EXTREME ATTITUDE主宰 Photographer Snowboarder Aquarist Angler Audio MTB DH 鹿児島空港 甲子園 交野山 桜島 谷川岳 ニセコ STAR WARS 梅田シネラマOS劇場 新宿ANTIKNOCK	57745.0	31966.0	1932.0	1580.0	44.0	False		
@tash	We are past the FIRST peak of COVID19. https://t.co/iLD8X1bNmT	2020-05-04 20:04:22	en		0.0	0.0		tash	Winner of the Nobel prize for sarcasm, internationally acclaimed middle aged whinger, and Lead Advanced Practitioner Radiographer CXR & MSK.	6377.0	2561.0	439.0	72.0	28.0	False		
@JCBourdier	"@JoshuaPotash @DFire45 And there's going to be a #COVID19 spike in about a week. People who had up to this point been perfectly safe will trace their infection back to this rally.

How many of YOUR OWN family members are you OK with dying so you can earn a dollar?"	2020-05-04 20:04:21	en		0.0	0.0	@JoshuaPotash	Jean-Christoph Bourdier	"Law-abiding patriotic Left-wing ""libtard"" bleeding-heart atheist activist nutcase, slightly well educated. I think for myself & tweet as private citizen only."	7797.0	10250.0	499.0	203.0	14.0	False		
