Author	Content	Date	Language	Location	Number of Likes	Number of Retweets	In Reply To	Author Name	Author Description	Author Statuses Count	Author Favourites Count	Author Friends Count	Author Followers Count	Author Listed Count	Author Verified	Longitude	Latitude
discrete	string	time	discrete	discrete	continuous	continuous	discrete	discrete	string	continuous	continuous	continuous	continuous	continuous	discrete	continuous	continuous
class	meta title=True	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta
@richdelcolca	@RPPNoticias La covid19: https://t.co/kkt6tKcVZg	2020-07-06 16:53:53	es		0.0	0.0	@RPPNoticias	✝️Richie	El silencio ante un gobierno corrupto es complicidad, el apoyo un crimen. Católico, padre y trabajador. Dios, patria y familia.	2600.0	3292.0	260.0	103.0	0.0	False		
@LuisCarlosLcme3	"#SNTEsalud ⚕️

El Semáforo 🟠🚦 o 🔴🚦 depende de todos 👫 contra #Coronavirus #COVID19 🦠 Si disminuye la demanda hospitalaria 🛌 🏥 habrá #NuevaNormalidad

#QuédateEnCasa 

#FelizLunes México #6Julio #BuenLunes #CoronavirusMx Trudeau #Covid_19 ARMY #6deJulio El 6 #LaLiga https://t.co/gPcWXgIuEc"	2020-07-06 16:53:52	es		0.0	0.0		Luis Carlos Martinez	Soy Orgullosamente Maestro, Soy SNTE. UNIDAD, ORGULLO y COMPROMISO. La Educación Al Servicio Del https://t.co/8cWJVG6Y1e SECC.35.# Palabra De Maestro.	50591.0	54428.0	412.0	487.0	0.0	False		
@99Farfan	Si el #COVIDー19 ha impactado enormemente a la vida y la economía el #CambioClimatico es peor, los impactos duran más y ya están presentes. Más desastres, menor productividad, menos trabajo, un sistema financiero en riesgo y más. Recomendado este artículo https://t.co/dspd58QmqY	2020-07-06 16:53:51	es		0.0	0.0		Juan Camilo Farfan	Cambio climático, economía, desarrollo. Maestría en economía, BS Fisica.	1307.0	5357.0	1101.0	251.0	5.0	False		
@constan01	"R M Mateo(TVE) se niega a retransmitir, hoy 20:00h, la misa  por los fallecidos del COVID19, en la Almudena, Madrid, porque no asiste Sánchez.
""Solo"" asiste el Rey, las familias de los fallecidos, la vice Calvo.
RMMateo quiere la del día 16 a la que se ha invitado a media Europa."	2020-07-06 16:53:51	es		0.0	0.0		C. García		18222.0	19749.0	2812.0	2024.0	2.0	False		
@rafaeducacion	"#SNTEsalud ⚕️

Disminuir el consumo de sal 🧂 en tus alimentos 🍲 ayuda a regular tu presión arterial ♥️ sobre todo si eres hipertenso, lo que te coloca dentro de los grupos vulnerables al #Coronavirus #COVID19 🦠

#QuédateEnCasa https://t.co/56AbjJMvhF"	2020-07-06 16:53:39	es		0.0	0.0		Rafael Rosas	Educación Física... es mi convicción...	4586.0	12215.0	104.0	239.0	0.0	False		
@Anroluir	"¿Cuantos victimas ha producido el Covid19?.¿Han retransmitidos todas las Cadenas de TV ""todos"" los funerales.¿Querían sus familiares? https://t.co/Wc8ZsF84um"	2020-07-06 16:53:37	es		0.0	0.0		José L.Casas Alonso	Boticario sin Botica.	17165.0	2893.0	93.0	46.0	3.0	False		
@Mr_Jnovik	"Colombianadas edición #Covid19:

El astronauta. https://t.co/7TlEKOLuLU"	2020-07-06 16:53:33	es		0.0	0.0		Mr. Jay Novik	"Comunicador Social y Publicista
🏐🚲✈📽
 #UribistaSigueUribista Aviación EJC
Anterior cuenta @mr_anonymous_tc"	2945.0	3573.0	1867.0	2019.0	0.0	False		
@LorenzoAgar	@pablosimonetti Discrepo. La insistencia de querer que se entreguen cifras de muertes probables por confirmadas Covid19 es errado. En la medida que se corroboran los casos probables se incorporan. Ese es el procedimiento metodológico correcto pese a quien le pese.	2020-07-06 16:53:33	es		0.0	0.0	@pablosimonetti	Lorenzo Agar	"Sociólogo. Ph.D
Demografía; Migración; Salud Pública."	10350.0	4561.0	920.0	987.0	15.0	False		
