Author	Content	Date	Language	Location	Number of Likes	Number of Retweets	In Reply To	Author Name	Author Description	Author Statuses Count	Author Favourites Count	Author Friends Count	Author Followers Count	Author Listed Count	Author Verified	Longitude	Latitude
discrete	string	time	discrete	discrete	continuous	continuous	discrete	discrete	string	continuous	continuous	continuous	continuous	continuous	discrete	continuous	continuous
class	meta title=True	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta
@ChalupasJML	@GaloLaraYepez @Salud_Ec @eluniversocom @expreso La aprobación de la FDA es para su uso original (antiparasitario), falta mas estudio para determinar su eficacia en humanos contra el COVID19.	2020-04-04 16:12:37	es		0.0	0.0	@GaloLaraYepez	Lex	Seeking knowledge everywhere. Surviving my own reality, and having fun while doing it.	614.0	13761.0	1524.0	323.0	3.0	False		
@sirjhonprieto	Se supone que es necesario tener unos test especiales para detectar el Covid19, ¿cómo es posible que Colombia al iniciar la cuarentena ya contara con 16.000 test para detectar esta enfermedad?	2020-04-04 16:12:37	es		0.0	0.0		Jhon Prieto	Yo soy la verdad a través de los espejos, ahora camino a través del espejo de la verdadera grandeza	4132.0	1215.0	870.0	406.0	5.0	False		
@latule	"BOE 04/04/2020
- Nuevo intento de mejorar la información sobre la situación de las residencias de mayores, entre los lugares más afectados por el COVID19.
- Prioridad para hacer test a residentes, trabajadores y visitantes.  
- Y definición de la intervención de un centro. https://t.co/sPEyWY8Zwl"	2020-04-04 16:12:35	es		0.0	0.0	@latule	Ana Tudela Flores	Periodista. Escribí Crisis S.A. Cofundadora de @datadista. Coautora de #PlayaBurbuja. El libro, aquí: https://t.co/fsrDs887PE	32551.0	10808.0	1850.0	8623.0	384.0	False		
@hey_miguee	Y me voy a cuarentena preventiva a la casa por contacto directo con covid19 positivo, esperar a qué salga negativo mi examen ☹️ El riesgo de ser profesional de salud -,-	2020-04-04 16:12:33	es		0.0	0.0		Migue 🙋🏻‍♂️	pero... quien te está escuchando ? 🤷🏻‍♂️🙄	46822.0	2284.0	2691.0	3637.0	16.0	False		
@eldiarioec	"#ATENCIÓN
Según el informe diario, en #Ecuador se registra  318 muertes. Este número se divide en 172 casos confirmados como positivos y 146 como probables contagios de #covid19. https://t.co/AkUhRstyp6"	2020-04-04 16:12:32	es		0.0	0.0		El Diario - Manabita	Manabita de libre pensamiento	103063.0	92.0	275.0	128413.0	465.0	False		
@RosaOli59806799	@KarolCariola Eres tan patética, el otro día vi como declarabas que países como china  ya habian controlado el covid19, antes de opinar podrías leer, informarte para que no hagas ridículo, ignorante, payasa	2020-04-04 16:12:32	es		0.0	0.0	@KarolCariola	Olivia Vásquez	🌺	9.0	33.0	32.0	0.0	0.0	False		
@SpectatorCurat1	@lauritalonso Ojalá...por ahora lo son los jubilados, los seres pensantes, los que pagan impuestos, y los cabeza de termo que los votan y son los más vulnerables al COVID19	2020-04-04 16:12:31	es		0.0	0.0	@lauritalonso	SpectatorCurator	Image decoder, spectator. She (Her) Edmonton Arts Council Artist in Residence @A4HC. Art Gallery of Alberta. “Only poetry is clairvoyant” Pablo Neruda.	2470.0	9463.0	375.0	175.0	1.0	False		
@AurelioPTavera	También Luis Nava anuncia apoyos a la sociedad por contingencia COVID19.https://t.co/zdwsOslRaX https://t.co/vn3cWvPS06	2020-04-04 16:12:31	es		0.0	0.0		Aurelio Peña Tavera	Periodista y Director de @Queretaro24_7 Premio Nacional de Locución 2006; Premio Nacional de Periodismo 2015. Politólogo UAM con maestría en FLACSO México.	15277.0	16.0	185.0	9833.0	65.0	False		
