Author	Content	Date	Language	Location	Number of Likes	Number of Retweets	In Reply To	Author Name	Author Description	Author Statuses Count	Author Favourites Count	Author Friends Count	Author Followers Count	Author Listed Count	Author Verified	Longitude	Latitude
discrete	string	time	discrete	discrete	continuous	continuous	discrete	discrete	string	continuous	continuous	continuous	continuous	continuous	discrete	continuous	continuous
class	meta title=True	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta
@Noticentro13rd	"El dirigente perremeísta Tonny Peña Guaba anunció que dio positivo al coronavirus y está sometido a tratamiento.

#Noticentro
#TelecentroCanal13
#Covid19
#Coronavirus https://t.co/hWs8bKZx4n"	2020-07-07 13:13:48	es		0.0	0.0		Noticentro13RD	¡NOTICENTRO, periodismo auténtico al servicio de la información siempre!	15530.0	115.0	169.0	1937.0	12.0	False		
@greisifreisi	Visto en face #DonantesDePlasma #Bolivia #covid19 https://t.co/AlrSomIhAL	2020-07-07 13:13:47	es		0.0	0.0		#PejiColla	soy la de la foto	11493.0	18616.0	164.0	555.0	0.0	False		
@STNHonduras	"El IHSS reporta cuatro personas muertas por COVID-19 

 En las últimas horas el Instituto Hondureño de Seguridad Social (IHSS) del Barrio La Granja reporta  4 perdonas muertas por COVID19.

 Se trata de dos hombres y dos mujeres quienes fallecieron esta madruga https://t.co/5KNoaXA6px"	2020-07-07 13:13:45	es		0.0	0.0		STNHonduras	"¡Somos todo noticias!
Medio de comunicación multimedia con la más completa y profesional cobertura noticiosa a nivel nacional."	6710.0	116.0	387.0	168.0	1.0	False		
@NRepublicaSV	"🔴 #COVID2019SV | #ElSalvador registra 280 casos de #COVID19 en las últimas 24 horas. 

➡️ 8307 confirmados
* 7881 locales
* 426 importados
➡️ 4929 recuperados
➡️ 229 fallecidos
➡️ 3149 activos
➡️ 8611 sospechosos

#QuedateEnCasa https://t.co/LNuBg5h5Q7"	2020-07-07 13:13:44	es		0.0	0.0		Nueva República	Somos un medio informativo cuya línea editorial no se marca con la izquierda ni derecha, sino con la seriedad, responsabilidad social y veracidad de los hechos.	6397.0	108.0	71.0	44186.0	98.0	False		
@jenarovillamil	#ConferenciaPresidente. Informa @lopezobrador_ que ya se hizo la prueba del Covid19. No se la había realizado porque no presentaba ningún síntoma. “Ahora sí, ya estoy alineado”, bromea. https://t.co/nR5eBvg60O	2020-07-07 13:13:43	es		0.0	0.0		Jenaro Villamil	Periodista, escritor, presidente del Sistema Público de Radiodifusión del Estado Mexicano (SPR).	151929.0	18971.0	28210.0	528562.0	2697.0	True		
@LaAgendaSetting	El #ADN heredado de los #neandertales puede aumentar el riesgo de #Covid19 https://t.co/7MPkpNXdIv	2020-07-07 13:13:42	es		0.0	0.0		Agenda Setting Diario	Diario Digital https://t.co/gnaZyzIVPG #AgendaSetting #Periodismo	9448.0	2649.0	6660.0	7552.0	18.0	False		
@Amarica_NEWS	"🌎Latinoamerica:
CASOS Covid19

🇧🇷Brasil 1’626.071
🇵🇪Perú 305.703
🇨🇱Chile 298.557
🇨🇴Colombia 120.281
🇦🇷Argentina 80.447
🇪🇨Ecuador 62.380
🇧🇴Bolivia 40.500
🇻🇪Venezuela 7.169
🇵🇾Paraguay 2.456
🇺🇾Uruguay 960"	2020-07-07 13:13:40	es		0.0	0.0		América Latina NEWS🇺🇳	Ofrecemos información actualizada del COVID-19 y otras noticias en toda América Latina y otras partes de mundo 🌎.	147.0	376.0	40.0	73.0	0.0	False		
@MendozaBorjon	Se trata de 62 mil capitalinos que dejaron sus tratamientos médicos contra las enfermedad crónicas. #Nacional #COVID19 https://t.co/0X7CEq8ntz a través de @El_Universal_Mx	2020-07-07 13:13:38	es		0.0	0.0		Diego Alonso Mendoza Borjón	Comunicólogo, aspirante a periodista, formándose para alcanzar una exitosa carrera.	30057.0	31747.0	1987.0	455.0	4.0	False		
