Author	Content	Date	Language	Location	Number of Likes	Number of Retweets	In Reply To	Author Name	Author Description	Author Statuses Count	Author Favourites Count	Author Friends Count	Author Followers Count	Author Listed Count	Author Verified	Longitude	Latitude
discrete	string	time	discrete	discrete	continuous	continuous	discrete	discrete	string	continuous	continuous	continuous	continuous	continuous	discrete	continuous	continuous
class	meta title=True	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta
@EduardoOyolaOk	"1.¿La #COVID19 afecta solo a los adultos mayores o también a los jóvenes?

Todos podemos contraer la enfermedad. https://t.co/UYBJkgNFaS"	2020-07-12 19:50:58	es		0.0	0.0	@EduardoOyolaOk	𝐄𝐝𝐮𝐚𝐫𝐝𝐨 𝐎𝐲𝐨𝐥𝐚 (En Casa 🏠) ✌️📱	#AsesoríaDigital #Información #Contenidos #MarcosJuárez #Córdoba ♥️RiverPlate⚪️🔴⚪️	27439.0	1175.0	1521.0	4397.0	19.0	False		
@EduardoOyolaOk	"#Covid19 Por estas horas muchas preguntas en una ciudad como #MarcosJuárez muchas de ellas que no las queríamos escuchar ni hacer, ahora bien para no entrar en la discusión tomo esto para aportar algo de claridad que publica 
@opsargentina"	2020-07-12 19:50:57	es		0.0	0.0		𝐄𝐝𝐮𝐚𝐫𝐝𝐨 𝐎𝐲𝐨𝐥𝐚 (En Casa 🏠) ✌️📱	#AsesoríaDigital #Información #Contenidos #MarcosJuárez #Córdoba ♥️RiverPlate⚪️🔴⚪️	27439.0	1175.0	1521.0	4397.0	19.0	False		
@antoniovaldez6	Toda persona en Carabobo, que sepa del ingreso ilegal de personas desde el exterior y que no se haya sometido a Cuarentena, debe notificarlo por prevención del Covid19 y en resguardo de la población. Llamar al VEN 911 y al 08003722852. @rafaellacava1 https://t.co/xnL23FAgXG	2020-07-12 19:50:40	es		0.0	0.0		antonio valdez m	Voy con esta. Por la patria siempre en revolucion	75104.0	207.0	3651.0	3420.0	11.0	False		
@godinez_iker	Antes de empezar a analizar las elecciones quiero recalcar que se podría decir que el ganador de las elecciones ha sido el absentismo puesto que ha rozado el 50% en muchos lugares, provocados por la Covid19, descontento político de  los ciudadanos y la fecha de las elecciones.	2020-07-12 19:50:34	es		0.0	0.0	@godinez_iker	Iker Godinez	"San Sebastián. Curioso y crítico de lo que ocurre en la sociedad. Orgullo antifascista. Amo mi familia y mis amigos. Sport fan. 
Sociología en la UpNa."	609.0	2757.0	91.0	57.0	0.0	False		
@montenegroluisg	Mi roca es Jesús y si creo en él no seré avergonzado.  Si me voy a esconder del #covid19 me esconderé en la roca que es Cristo Jesús. @henrypabon	2020-07-12 19:50:34	es		0.0	0.0		Montenegro Luis G.	Mi creador = Mi Padre. Esposo, papá, soñador, salsero y estudiante de trombón.	1055.0	458.0	300.0	175.0	1.0	False		
@LaGacetaTucuman	Los cambios que provocaron los brotes de covid-19 en las provincias con mejor situación epidemiológica https://t.co/TthchQ7hTd https://t.co/usF1fIbX8e	2020-07-12 19:50:33	es		0.0	0.0		La Gaceta de Tucumán	Cuenta oficial del diario LA GACETA, Tucumán - Argentina	236495.0	37.0	192.0	210812.0	808.0	False		
@PC_MERIDA	#12Jul Personal del Sector Páramo de @PC_MERIDA Realizaron Desinfección como medida de prevención del #COVID19 en: hospital Francisco Vicente Gutierrez, CDI Indio Tinjaca, Centro de preparación de atletas, ambulatorio los aposentos, 6 comercios y 40 viviendas  #QuedateEnCasa https://t.co/Wc7C322TSL	2020-07-12 19:50:32	es		0.0	0.0		PROTECCIÓN CIVIL MRD	Red Oficial Instituto de Gestión de Riesgos Protección Civil y Administración de Desastres del Estado Bolivariano de Mérida (Protección Civil Mérida)	9405.0	991.0	239.0	25694.0	104.0	False		
@ChevyPatria	"Juntos podemos detener el #COVID19 Salgamos solo para las tareas esenciales, como comprar comida y enseres de primera necesidad. Nunca olvides usar guantes y tapabocas. Protejámonos del Coronavirus, respetemos la #CuarentenaRadical
#UnidosPorLaSalud https://t.co/xgP1JM2Mz4"	2020-07-12 19:50:13	es		0.0	0.0		PatriaChevy	Venezuela es lo mejor	14474.0	28.0	726.0	730.0	1.0	False		
