Author	Content	Date	Language	Location	Number of Likes	Number of Retweets	In Reply To	Author Name	Author Description	Author Statuses Count	Author Favourites Count	Author Friends Count	Author Followers Count	Author Listed Count	Author Verified	Longitude	Latitude
discrete	string	time	discrete	discrete	continuous	continuous	discrete	discrete	string	continuous	continuous	continuous	continuous	continuous	discrete	continuous	continuous
class	meta title=True	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta
@MHcesac	Los cubrebocas son una herramienta médica ideal para evitar la propagación de enfermedades, los cuales han tomado gran importancia en estos tiempos de pandemia por #COVID19.  En caso de salir a la calle, ¡no olvides tu cubrebocas! 😷  #QuédateEnCasa  #MHelCorazónDelaCapital https://t.co/BvXxK5Ng0v	2020-07-03 15:53:42	es		0.0	0.0		MH Cesac	Área de Atención Ciudadana (AAC) Digital en la Alcaldía Miguel Hidalgo. Atención los 365 días del año. Horario: 9 a 19 horas.	184577.0	48424.0	661.0	14523.0	57.0	False		
@pollo72	@HectorAtarrabia @calbert57 Pensarlo como escándalo lo que dijo la Sra Gutiérrez está inflado,  solo un reflejo de un nulo nivel de empatía. Podemos verlo como un distractor a escándalos reales como la falta de plan económico de reactivación, pésimo manejos COVID19, corrupción del gabinete. Solo algunos...	2020-07-03 15:53:42	es		0.0	0.0	@HectorAtarrabia	Pollo Reyes	#Diegosoytufan, 15 years and counting walking/building/laughing next to @Pacharrita76 #ElViejo die hard fan!!	1730.0	2598.0	631.0	162.0	2.0	False		
@danay_h	"@patipenaloza ¿Ya viste que somos el segundo los con el nivel más alto de positividad en el mundo? 66.7% 

De cada 10 personas que se hacen la prueba de #COVID19, 7 son positivas. 

https://t.co/BBYs5ytHOA https://t.co/mEZQQjrE9U"	2020-07-03 15:53:37	es		0.0	0.0	@patipenaloza	Adriana	Economista y Financiera. Política Fiscal. Experiencia Banco Mundial, PEMEX, IMSS, SHCP.	4132.0	3344.0	577.0	1499.0	3.0	False		
@elcontrastecl	🔴🦠 Muertos en Chile superan las 6 mil personas a 4 meses de la pandemia https://t.co/mDNUFewGpH #Covid19Chile #Cuarentena #quedatencasa #Chile #CoronaVirusEnChile #EmergenciaSanitaria #COVID19	2020-07-03 15:53:28	es		0.0	0.0		elcontraste.cl	Noticias / Medio de Comunicación	3153.0	73.0	1070.0	1265.0	2.0	False		
@BC_DIF	"Si vives con alguien del grupo vulnerable, es indispensable que extremes las medidas preventivas como puede ser la de lavarse las manos y cambiarse de ropa antes de entrar a casa.

#EnBCNosCuidamosTodos #Coronavirus #COVID19 https://t.co/Ui7X1AHuIC"	2020-07-03 15:53:27	es		0.0	0.0		DIF Baja California	Sistema para el Desarrollo Integral de la Familia en Baja California	1903.0	257.0	226.0	1817.0	7.0	False		
@victorbalammx	"#Jalisco amanece siendo el primer lugar en casos de #dengue a nivel nacional. Aquí, la combinación #COVID19, dengue e influenza son una amenaza real. Hay que cuidarnos y prevenir, no bajemos la guardia.

#FelizViernesAtodos"	2020-07-03 15:53:17	es	MX	0.0	0.0		Víctor Balam	Escribo historias en @vallartabandera 🖊️ • Idealista político • Hijo del río Cuale • RT #PuertoVallarta 🇲🇽 #SiguemeyTeSigo	14269.0	2170.0	1866.0	2293.0	17.0	False		
@ONUBolivia	"Webinar #DiálogosONUBolivia
Impacto de #COVID19 en la Salud Sexual y Reproductiva de Bolivia y América Latina

@MedicosdelMundo

@MinSaludBolivia  
@UNFPABolivia https://t.co/gHPTrrQdlM"	2020-07-03 15:53:12	es		0.0	0.0		ONU Bolivia	Trabaja por la paz, los derechos humanos y el desarrollo del país.	5751.0	597.0	403.0	43228.0	144.0	False		
@ReporteNi	"(@SOSMatagalpa) Impuestos ""ilegales e inmorales” a ventiladores y mascarillas en Nicaragua #SOSNicaragua #reporto #COVID19 https://t.co/460kJXDBxi"	2020-07-03 15:53:10	es		0.0	0.0		🇳🇮 Reportes Nicas! 🇳🇮	Reporta u opina en temas de interés común. Usa @ReporteNi, #ReporteNi o #Reporto* y tu tuit será citado. (*) Aplica si usas Nicaragua en tu localización.	582924.0	8.0	9969.0	31044.0	215.0	False		
