Author	Content	Date	Language	Location	Number of Likes	Number of Retweets	In Reply To	Author Name	Author Description	Author Statuses Count	Author Favourites Count	Author Friends Count	Author Followers Count	Author Listed Count	Author Verified	Longitude	Latitude
discrete	string	time	discrete	discrete	continuous	continuous	discrete	discrete	string	continuous	continuous	continuous	continuous	continuous	discrete	continuous	continuous
class	meta title=True	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta
@webonaitor	@AlegriaCrespo Osea el Covid19, ese virus hp no te deja por nada.	2020-07-10 15:26:43	es		0.0	0.0	@AlegriaCrespo	Webonaitor		181.0	59.0	32.0	21.0	0.0	False		
@Nick63816249	@USAmbMex gracias por el acceso a la vacuna contra el covid19. De favor pase menaje a la congresista inútil ocasio-cortes y dígale que si ella boicotea a los negocios mexicanos como Goya nosotros la vamos a boicotear a ella. Sus  abuelos deben estar avergonzados de su estupidez	2020-07-10 15:26:41	es		0.0	0.0	@USAmbMex	Nick	empresario de occidente radicado en Nvo Vallarta	27.0	53.0	61.0	0.0	0.0	False		
@DoumerAlberto	"#JuntosVenceremosAlCovid19 
#QuédateEnCasa
#LealesSiempreTraidoresNunca
#HandsOffVenezuela
#ModoActivo @Pontifex_es @dcabellor @ConElMazoDando @Marlenycdc @DaniielaCab @PSUV @CarnetDLaPatria @MSomosVzla @OmarPrietoGob @DrTedros @acfimanve @CICR_es VENEZUELA VENCIENDO AL COVID19 https://t.co/xRRBfuMjQO"	2020-07-10 15:26:38	es		0.0	0.0		DoumerAlberto	Buen Humor	148.0	0.0	2.0	2.0	0.0	False		
@NRepublicaSV	"Alertan de una peligrosa neumonía en Kazajistán mucho más letal que el #COVID19 

https://t.co/q8SXDV5LJJ"	2020-07-10 15:26:32	es		0.0	0.0		Nueva República	Somos un medio informativo cuya línea editorial no se marca con la izquierda ni derecha, sino con la seriedad, responsabilidad social y veracidad de los hechos.	6468.0	108.0	71.0	44165.0	98.0	False		
@BrandonEdu_GT	Guatemala 🇬🇹 y Centro América 🌎 debe invertir en Industria, Innovación e Infraestructura. Es vital apostar a la digitalización en todos los ámbitos, a la tecnología, innovación y conección del país y región para el desarollo sostenible y equitativo.  #ODS9 #DesarrolloGT #Covid19 https://t.co/reJHxB9Q7u	2020-07-10 15:26:29	es		0.0	0.0		Brandon Eduardo	Guatemala🇬🇹 | RRII @U_Landivar | MPA @EscuelaDeGobGT | Passionate about #SDGs🌱🌎 | Analyst |#ForGodandCountry #JesusChangedMyLife #Youthpower #SocialJustice	51.0	1038.0	518.0	65.0	0.0	False		
@JoserojasVe	@TrapieLLo @NicolasMaduro Con los brazos abiertos los recibimos les hacemos las pruebas de rigor para descartar posibles casos de #COVID19 les damos su comida y les prestamos abrigo todo garantizado por el ÚNICO GOBIERNO DE VENEZUELA , EL DEL PRESIDENTE @NICOLASMADURO	2020-07-10 15:26:25	es		0.0	0.0	@TrapieLLo	JOSÉ ROJAS	Concejal del Municipio Bolivariano Santiago Mariño, Secretario General de @AlianzaCambio en #Aragua	27495.0	690.0	1229.0	4958.0	26.0	False		
@acciumred_media	Marchamos por fin unos días a ver a los nuestros de mucho tiempo. Es el primer viaje, somos de aquí, allá. Cuidad y cuidaos del #Covid19. Compas anticapacitistas: IGNORÁIS LA #ACCESIBILIDAD en vuestros tuits aunque la exigís y nos leéis. El discurso [se] agota. Ayudemonos todas. https://t.co/TtKu3pBdvl	2020-07-10 15:26:24	es		0.0	0.0		AcciumRed ▼	Fenomenología de lo aparente, y de lo no. ▸ #TodosLosCuerpos; todas las vidas. ▸ Husserl et Bakunin. ▸ Escribiendo #LecturaFácil. Programando #AccesibilidadWeb.	3461.0	4439.0	763.0	4603.0	78.0	False		
@UcmFeu	"Protocolos cubanos para tratar la #COVID19, vitales en la evolución clínica de los pacientes
#Cuba🇨🇺
👇👇👇👇👇
https://t.co/KGl2SsmWXO
@ucmc_feu @MINSAPCuba @feu_cuba @PresidenciaCuba @cubadebatecu @manolitoweb"	2020-07-10 15:26:18	es		0.0	0.0		FEU-UCM Camagüey		3816.0	2.0	0.0	728.0	5.0	False		
