Author	Content	Date	Language	Location	Number of Likes	Number of Retweets	In Reply To	Author Name	Author Description	Author Statuses Count	Author Favourites Count	Author Friends Count	Author Followers Count	Author Listed Count	Author Verified	Longitude	Latitude
discrete	string	time	discrete	discrete	continuous	continuous	discrete	discrete	string	continuous	continuous	continuous	continuous	continuous	discrete	continuous	continuous
class	meta title=True	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta
@AntonioVlaros	"Si el #COVID19 es capaz de aguantar ""la caló"" de Córdoba o Sevilla, ese bicho es..  INDESTRUCTIBLE."	2020-07-24 14:41:53	es		0.0	0.0		Antonio Vlaros 🇪🇸+🇮🇱y viva:🇪🇸	"Una vez pasé por la vida (para el sºMMXX)
               'siempre grosero, nunca vulgar' (Coluche)"	9791.0	11250.0	2081.0	1153.0	0.0	False		
@Senniaf	"Comparte está información sobre el uso correcto de la mascarilla, así nos protegeremos del #COVID19. Cuídate y cuida a los demás.
#ProtégetePanamá #UnidosVenceremos https://t.co/SbRGNuk0kQ"	2020-07-24 14:41:48	es		0.0	0.0		Senniaf Panamá	Cuenta Oficial de la Secretaría Nacional de Niñez, Adolescencia y Familia.	9536.0	4984.0	804.0	11675.0	38.0	False		
@Jaime14662710	@FaustoHerediaDr @IlindelatorreMD @drfherediaz @waleman64 @alrazari @hospsanfrancis Excelente intervención quirúrgica  que nos abre paso a otro tratamiento  para las complicaciones mortales  del covid19. Estoy admirado xq con esta intervención  tantas vidas de colegas y de toda la población  se hubieran salvado. Felicitaciones a CARDIO HEREDIA 👏👏👏👏👏👏	2020-07-24 14:41:44	es	EC	0.0	0.0	@FaustoHerediaDr	Jaime Sánchez	Soy hijo de Dios...mi país es el mundo ....Amo a Dios🙏🙏.. me encanta el mar y la naturaleza	2447.0	5521.0	449.0	98.0	0.0	False		
@quirozangela	Creo que después de 27 días encerrada por la prueba de #COVID19, en vista de que no me han entregado resultados y tampoco he muerto, ayer decidí darme de alta y salir a ejercitarme un poco. No creo que y contagie a alguien, en caso que haya tenido el virus.@GCuidandoGente	2020-07-24 14:41:39	es		0.0	0.0		Angela María Quiroz	Amo mi vida..	9597.0	8707.0	420.0	437.0	3.0	False		
@CorpotulipaP	"Recuerda, tener las manos limpias reduce el riesgo de propagación del #COVID19.
La clave en la lucha contra la propagación del Covid-19, eres tú.
@MitcoexVen @PLASENCIAFELIX https://t.co/6kY3RcGTTG"	2020-07-24 14:41:39	es		0.0	0.0		Corpotulipa Paraguaná	Corporación para la Zona Libre para el Fomento de la Inversión Turística en la Península de Paraguaná.	767.0	20.0	32.0	11.0	0.0	False		
@Keiss23270857	"@WorldAzumi @Migueln97909931 @Firefly1319 @Javi_freeAstur Pues que mal informada estás
Esa propuesta es antes del covid19, era una PNL, propuesta no de ley
Pidiendo que sea obligatoria y gratis pero habla de todas las vacunas de siempre y no de covid19.hay tres dosis que se les tiene que poner a los niños y cuesta cerca 200€ cada dosis"	2020-07-24 14:41:36	es		0.0	0.0	@WorldAzumi	Kelly 🇪🇦💯💋👇	"El que no es lo suficientemente valiente como para asumir riesgos, no logrará nada.
👉 la diferencia entre lo que eres y quieres ser... es lo que haces.
🇪🇦💯"	31661.0	28036.0	4938.0	3364.0	2.0	False		
@Internalmed_JQ	"Ya podemos observar la #nuevatendencia de +600 #nuevoscasoscoronavirus #covid_19 #covid19 y en aumento. Esto ha sido Gracias a la #ignoranciasocial 
#todospodemos salir a trabajar pero por favor con las… https://t.co/sbg1ROJDIc"	2020-07-24 14:41:29	es		0.0	0.0		INTERN@LMED	#MedicinaInterna | UDG-H. Civil FAA | Colegiado @CMIM1 AJMI ACP @Sociedad_SEMI @AMMOMMX | Degrees Edu-DM-HTA-Sx #Metabolico | SIN PACIENTE, NO EXISTE EL MEDICO	2401.0	341.0	38.0	304.0	6.0	False		
@alcaldia_ss	🛵🧼 | En este tramo estamos desinfectando calles y aceras para combatir la propagación del #COVID19. 👇🏽 https://t.co/vXzOBx61FU	2020-07-24 14:41:28	es		0.0	0.0	@alcaldia_ss	Alcaldía de San Salvador	Alcaldía de San Salvador.	41989.0	9911.0	285.0	105931.0	144.0	True		
