Author	Content	Date	Language	Location	Number of Likes	Number of Retweets	In Reply To	Author Name	Author Description	Author Statuses Count	Author Favourites Count	Author Friends Count	Author Followers Count	Author Listed Count	Author Verified	Longitude	Latitude
discrete	string	time	discrete	discrete	continuous	continuous	discrete	discrete	string	continuous	continuous	continuous	continuous	continuous	discrete	continuous	continuous
class	meta title=True	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta
@ANewsMX	"¡El Tianguis Dominical de Chilapa ha sido suspendido! 🚫 Todos a cuidarse del #COVID19 😷

https://t.co/ZXSzoz5oxN"	2020-05-04 00:53:43	es		0.0	0.0		ANews	Aquí encuentras las mejores noticias de Guerrero, porque te decimos las cosas como son y sin rodeos. Whatsapp: 7442532338	129423.0	18046.0	958.0	35539.0	185.0	False		
@radiodelfin	"#QuédateEnCasa
@SSalud_mx informa el panorama de #Covid19 en #México al 3 de mayo de 2020:
23,471 casos confirmados
6,933 confirmados activos
12,664 sospechosos 
59,704 negativos
2,154 defunciones confirmadas
191 defunciones sospechosas 
95,839 personas fueron estudiadas https://t.co/kdELwjgCF7"	2020-05-04 00:53:41	es	MX	0.0	0.0		radiodelfin	Es un medio de comunicación de la @UNACAR que promueve el encuentro, la participación y la atención de las necesidades culturales de los universitarios.	26052.0	7949.0	689.0	4930.0	44.0	False		
@zoerobledo	"Al día de hoy llevamos 115 mil 104 ✅ solicitudes aprobadas para el #CréditoSolidario

80% de las empresas del sector de la #construcción en 🇲🇽 tienen entre 1 y 10 trabajadores. Avanzamos apoyando a micro, pequeñas y medianas empresas para mitigar los impactos económicos #COVID19 https://t.co/nWnAzmTooj"	2020-05-04 00:53:41	es		0.0	0.0		Zoé Robledo	Director General de @Tu_IMSS 🇲🇽 | Chiapas ♥️ | @CPoliticaITAM @UNAM_mx	15112.0	6866.0	3563.0	108938.0	549.0	True		
@MovCampesinoEc	#Quito La Asociación de Trabajadores del Transporte @Asotraset realizó en la capital una CARAVANA DE APOYO al trabajo de los campesinos, médicos, transportistas, agentes de tránsito, y demás héroes que luchan día a día para juntos enfrentar la crisis por el #covid19 https://t.co/79Vycf6CO6	2020-05-04 00:53:41	es		0.0	0.0		Movimiento Nacional Campesino - FECAOL	Organización nacional de campesinos y campesinas que lucha por la agroecología y la soberanía alimentaria en Ecuador	436.0	256.0	471.0	1079.0	7.0	False		
@ArturoHerrera_G	"Vencer al #Covid19 requiere un trabajo colectivo entre países y ciudadanos que traspase fronteras y clases. Esto me hizo pensar en el esfuerzo de cohesión para acercar culturas alrededor de la música de la gran cantante #ToninaSaputo y la @OSMediterraneo.

https://t.co/PTmT41ggBA https://t.co/N2W5thtkiH"	2020-05-04 00:53:40	es		0.0	0.0		Arturo Herrera Gutiérrez	Secretario de Hacienda y Crédito Público del Gobierno de México.	307.0	23.0	20.0	99112.0	276.0	True		
@fabiansilva3	@MauVila como  se puede hacer para tener datos reales de las muertes por covid19 y que esto se compare con los datos federales? El gobierno federal está mintiendo y esto da una perspectiva equivocada y pone en riesgo a más personas por falta de información real.	2020-05-04 00:53:37	es		0.0	0.0	@MauVila	fabsilv	Proud Mexican commited with his country, entrepreneur who enjoy traveling, having friends worldwide, smiling & family : )	434.0	370.0	559.0	130.0	6.0	False		
@roe_nunnez	@impudahuel No tienen la lista de los recuperados del #covid19 en la comuna.	2020-05-04 00:53:36	es		0.0	0.0	@impudahuel	Roe		63.0	1057.0	137.0	5.0	0.0	False		
@InfoZacMx	Supera Zacatecas barrera de 100 casos de contagio - Imagen de Zacatecas, el periódico de los zacatecanos https://t.co/SQDD5yabj5	2020-05-04 00:53:34	es		0.0	0.0		Info Zacatecas	Noticias e información útil de Zacatecas. A veces en tiempo real. #ZacMx En Facebook: Zacatecas en FB	82868.0	2.0	358.0	2012.0	20.0	False		
