Author	Content	Date	Language	Location	Number of Likes	Number of Retweets	In Reply To	Author Name	Author Description	Author Statuses Count	Author Favourites Count	Author Friends Count	Author Followers Count	Author Listed Count	Author Verified	Longitude	Latitude
discrete	string	time	discrete	discrete	continuous	continuous	discrete	discrete	string	continuous	continuous	continuous	continuous	continuous	discrete	continuous	continuous
class	meta title=True	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta
@cubacooperaveTR	"Municipio Trujillo realizando despliegue en las diferentes comunidades.
#CubaCoopera
#cubaEsSalud
#CubaPorLaSalud
#SomosContinuidad
@cubacoopera_Ve2
#CubaSalvaVidas
#COVID19 https://t.co/eEsFnwYkNx"	2020-05-28 02:00:54	es		0.0	0.0		Misiones Cubanas Estado Trujillo	Cuenta oficial de las Brigadas de las Misiones Cubanas en el Estado Trujillo, Venezuela 🇨🇺🇻🇪. AVANZAMOS CON PASOS SEGUROS.	23135.0	6100.0	105.0	1634.0	5.0	False		
@COVID19_Sinaloa	"#COVID19 en #MAZATLÁN al
 27-may-20 hay:

NUEVOS
Pacientes: 10
Decesos: 1
Recuperados: 10

ACUMULADOS
Activos: 173
Decesos: 41
Recuperados: 234
TOTAL DE CASOS: 448

#QuédateEnCasa
📊 https://t.co/4BHJde3jl0"	2020-05-28 02:00:51	es		0.0	0.0		COVID-19 Sinaloa	"Psicólogo de profesión, amante de la política y el deporte, Culichi de Corazón.


Está página NO es oficial de la Secretaría de Salud del Estado de Sinaloa."	2273.0	273.0	213.0	1377.0	4.0	False		
@Ventas_Online20	Caretas #antifluidos #bioseguridad #covid19 https://t.co/Oe3BWGwCvg	2020-05-28 02:00:51	es		0.0	0.0		Ventas Online	venta de todo tipo de productos	3.0	0.0	0.0	0.0	0.0	False		
@aceves_jonathan	@BeAcevedoTachna Es un chiste para los más rucos como yo, porque hasta luis miguel tuvo que hacer un anuncio de uber eats para ganar dinero de lo apretado de $$$ que anda sin trabajo por el covid19. Espero no ofender por explicarte. Saludos	2020-05-28 02:00:50	es		0.0	0.0	@BeAcevedoTachna	J Arod	EXATEC, Madridista, Fiera, Mexicano y un Idealista Práctico	16723.0	94731.0	266.0	138.0	1.0	False		
@iomxreal	"¡ Amigos el #Domingo saquemos la lengua en #TECHOlive ! 👅😚
Un Festival con una iniciativa hermosa de techo_mx mx , Apoyar a personas de bajos recursos que se han visto afectadas por el #COVID19 🌟🙏 .

Los espero a las… https://t.co/CUQZsMqkUg"	2020-05-28 02:00:50	es	MX	0.0	0.0		io Mx	Cantautor 🇲🇽 Música Urbana | iG @iomxreal | Fb io Mx |	2540.0	1890.0	314.0	491.0	22.0	False	-103.833	20.8833
@DonLuisEduardo	"La noticias que los burripetristas no quieren que leas.

Posaban orgullosos con las cifras de Venezuela en #Covid19 😂😂😂😂 https://t.co/vqpJY7kuld"	2020-05-28 02:00:49	es		0.0	0.0		UnGatoEnLaCocina	"Ya sé hacer envueltos de mazorca. 
https://t.co/vPE9foVEj7"	54162.0	4870.0	5718.0	9160.0	85.0	False		
@jesusvazquezga8	Financiando una Recuperación Sostenible #COVID19 https://t.co/tsQC5YHytm	2020-05-28 02:00:47	es		0.0	0.0		Jesus Vazquez	Economista @FlacsoMx || Apasionado por servir a Mexico en @SE_mx Veracruz|| Embajador de @MyWorldMexico || Simpatizante de @ddeliberada || Opiniones personales.	670.0	2259.0	789.0	94.0	1.0	False		
@eRiickCampa	@COVID19_Sinaloa @abnertrujillo @EEncinas_Dr Deberíamos conparar info. Y mandarle ak Dr. la corrección. No seria la 1ra vez que se les va y nos ha e caso.	2020-05-28 02:00:44	es	MX	0.0	0.0	@COVID19_Sinaloa	LookMyPhone	Tecnología y algo más...	15235.0	479.0	45.0	3984.0	20.0	False		
