Author	Content	Date	Language	Location	Number of Likes	Number of Retweets	In Reply To	Author Name	Author Description	Author Statuses Count	Author Favourites Count	Author Friends Count	Author Followers Count	Author Listed Count	Author Verified	Longitude	Latitude
discrete	string	time	discrete	discrete	continuous	continuous	discrete	discrete	string	continuous	continuous	continuous	continuous	continuous	discrete	continuous	continuous
class	meta title=True	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta
@euribem	"La fase contratante de la primera fase...
#Sánchez #COVID19 #Desescalada https://t.co/gGGnRrw30X"	2020-04-28 16:49:33	es		0.0	0.0		Eduardo Uribe	Teleco. Socio n.º 605 @realracingclub. También tecnología y móviles. Telecom engineer. Interested in all kind of technology and science. (SPAIN)	190727.0	6160.0	2258.0	2462.0	98.0	False		
@DoriCarbajo	"#LoEstamosConsiguiendo No pueden obligar a usar mascarillas puesto que no hay para toda la población, los médicos se siguen quejando de falta de ellas.
#COVID19"	2020-04-28 16:49:31	es		0.0	0.0		Dori Carbajo		419.0	234.0	21.0	15.0	0.0	False		
@DiazLaura_	"El #COVID19 en mi país.
Es increíble ver cómo dirigentes de distintos partidos utilizan una crisis cómo está para beneficio político.

Todos los días es un “Vamos a ver quien es más duro” 

No piensan en el pueblo, no se engañen."	2020-04-28 16:49:30	es		0.0	0.0		Laura Díaz.	#Díazenterprises	26050.0	160.0	97.0	439.0	2.0	False		
@alberttifranco	La vida y la salud, lo primero. #Covid19 #28AbrilStopCOVID19 @ccoo_ext @CCOO https://t.co/TFgHYFTmyx	2020-04-28 16:49:30	es		0.0	0.0		Alberto Franco	Soy de los que hablan poco, pero lo poco que hablo, lo hablo claro...	5909.0	448.0	646.0	308.0	6.0	False		
@PositiveWavesR1	🔺AVANZE 🔺Mañana miércoles 29 de #abril 🎙programa especial #COVID19 🦠en 📻@OndaVerdeRadio1. #Entrevista con May #Enfermera ‍⚕de #Urgencias ⛑. #desescalada #storyteller #sanitarios #Espana #podcast #Hospital #virus #cuarentena #Sanidad #Madrid #Alicante #coronavirus #Radio https://t.co/4DDX25hu1U	2020-04-28 16:49:29	es		0.0	0.0		Positive + Waves + Radioshow	"⚡️ELECTRONIC MUSIC SHOW⚡️
🎙PODCAST
👨‍🎤INTERVIEWS
Listed & download to the programs on📲👇
https://t.co/ilUR47m9gZ…"	168.0	1710.0	144.0	80.0	0.0	False		
@escambraycu	Los cubanos no saldrán a la calle este #PrimeroDeMayo El aislamiento social que ha impuesto la #COVID19 cambió la forma de celebrar el #DiaInternacionalDeLosTrabajadores #MiCasaEsMiPlaza https://t.co/W3KGRBxzTr	2020-04-28 16:49:28	es		0.0	0.0		Escambray	Periódico de Sancti Spíritus, en el centro de #Cuba.	37835.0	5559.0	922.0	9061.0	109.0	False		
@OEA_oficial	"⚠️Obtén tu información sólo de fuente confiables⚠️

Sesión Informativa sobre #COVID19 de la Organización Panamericana de la Salud @opsoms 👇🏽

#QuedateEnCasa https://t.co/qETfffSmQd"	2020-04-28 16:49:28	es		0.0	0.0		OEA	Cuenta oficial de Twitter de la Organización de los Estados Americanos (OEA) en español. Para inglés, siga @OAS_official, para português siga @OEA_BR	19650.0	11754.0	984.0	1129802.0	3035.0	True		
@sariiveg05	"yo soy fitness, pero asintomática
#cuarentena #COVID19"	2020-04-28 16:49:27	es		0.0	0.0		💭🌙	caos 🌩	116.0	162.0	39.0	40.0	0.0	False		
@ike76lp	"@FlashHardcore Como el que covid19 no pudo aumentar un 70% en 24h por culpa del 8M 😉

Eso es IMPOSIBLE! El virus tarda hasta dos semanas en manifestarse.

También omite que si tenías síntomas, debías quedarte en casa ... Algún capullo, llegando de Milán, no lo cumplió. https://t.co/3OxnYrJLkv"	2020-04-28 16:49:27	es		0.0	0.0	@FlashHardcore	Enrique Herrera ❤	"Soy yo, y cada dia trato de serlo un poco mas, pero soy tan dificil de llevar...

En España se nos va a acabar el aire, con tanto hiperventilado."	4781.0	2988.0	124.0	72.0	1.0	False		
