Author	Content	Date	Language	Location	Number of Likes	Number of Retweets	In Reply To	Author Name	Author Description	Author Statuses Count	Author Favourites Count	Author Friends Count	Author Followers Count	Author Listed Count	Author Verified	Longitude	Latitude
discrete	string	time	discrete	discrete	continuous	continuous	discrete	discrete	string	continuous	continuous	continuous	continuous	continuous	discrete	continuous	continuous
class	meta title=True	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta
@netrisk_prl	"Así serán las mascarillas quirúrgicas transparentes que filtran virus y bacterias
https://t.co/AIHGXhO7DH
#mascarillas #covid19 #prl https://t.co/dhhG5brKoQ"	2020-06-17 14:12:08	es		0.0	0.0		Netrisk	Asesoría Consultoría jurídico-técnica especializada en Prevención de Riesgos Laborales	13375.0	354.0	168.0	261.0	22.0	False		
@ISSSTE_HGO	"Preocupados por mantener seguras nuestras instalaciones, salvaguardando la salud de nuestro personal, se realiza sanitización en la Estancia para el Bienestar y Desarrollo Infantil #EBDI76 de revolución.

#COVID19
#ISSSTEContigo
#PorTuBienestar
#OperativoEscudo https://t.co/RtZjsNsaI1"	2020-06-17 14:12:08	es		0.0	0.0		ISSSTE HIDALGO	Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado.	29899.0	11411.0	1193.0	3741.0	25.0	False		
@forever_celoso	125 casos de covid19, el pico más alto de contagios justo el día de reapertura económica... 🤷	2020-06-17 14:12:05	es		0.0	0.0		911	No confío en nadie y nadie confía en mí, soy el actor protagonista de tus pesadillas....	15125.0	3641.0	458.0	434.0	2.0	False		
@elperiodic	#COVID19 | El gasto obliga a una modificación de crédito, el cual incluye ayudas al sector cultural y adquisición de vivienda social @AjuntamentVLC @joanribo  https://t.co/agOdgeIuH5	2020-06-17 14:12:03	es		0.0	0.0		elperiodic.com	"#Periódico digital de la #Comunidad #Valenciana.  La más amplia información local de los pueblos de la #Comunitat Valenciana.

https://t.co/MqWx4bXz9K"	159391.0	447.0	1468.0	8065.0	280.0	False		
@BryanHoyos182	"El final del covid19? 
-Sí, cada vez más cerca."	2020-06-17 14:12:02	es		0.0	0.0		Sanbenito19	Drummer y memologo	1307.0	2347.0	268.0	55.0	0.0	False		
@CEDE_Mex	75% califica como buenas/muy buenas las decisiones del gobierno de AMLO para disminuir los contagios de #Coronavirus #Covid19. Vía @buendiaylaredo https://t.co/jOQLk9SxMz https://t.co/z0SCLb42pP	2020-06-17 14:12:00	es		0.0	0.0		CEDE	Colegio de Especialistas en Demoscopía y Encuestas	36479.0	515.0	1097.0	6914.0	111.0	False		
@LaJornada	"#China | De ""extrema gravedad"", los rebrotes del #coronavirus en #Pekín https://t.co/XaIHuS6cNF

#PlanetaCoronavirus #COVID19 https://t.co/nfTxdwVNYu"	2020-06-17 14:12:00	es		0.0	0.0		La Jornada Impresa	Twitter oficial de la versión impresa del diario.  Siga también a @LaJornadaOnline para noticias de última hora.	203649.0	26.0	14.0	1218499.0	4773.0	False		
@cogollo_rivera	@fcarrilloflorez Seria bueno que @PGN_COL se pegara un paseo por san pelayo Córdoba e investigara sobre el tema de los mercados a familias vulnerables en época del covid19,  ya que ha surgido una denuncia en redes sociales con pruebas sobre ese tema...	2020-06-17 14:11:55	es		0.0	0.0	@fcarrilloflorez	Luis cogollo rivera		39.0	8.0	43.0	20.0	0.0	False		
@ELCHEMA33	Si quieres regresar a tu vida normal sin protegerte sin usar mascarilla sin guardar distancia sin cuidarte saliendo cuando quieres y no hacerlo por necesidad aquí les dejo como es la prueba del COVID19 por si no saben ó ya se les olvido.. #QuedateEnCasa #CubreLaVidaConCubrebocas https://t.co/Pjm9UeHfkl	2020-06-17 14:11:53	es		0.0	0.0		El Chema	Loco, psicótico, analítico, político, tísico, romántico, neurótico, alquímico, satírico, melódico, orgánico, clínico..	7490.0	42013.0	34579.0	103458.0	372.0	False		
