Author	Content	Date	Language	Location	Number of Likes	Number of Retweets	In Reply To	Author Name	Author Description	Author Statuses Count	Author Favourites Count	Author Friends Count	Author Followers Count	Author Listed Count	Author Verified	Longitude	Latitude
discrete	string	time	discrete	discrete	continuous	continuous	discrete	discrete	string	continuous	continuous	continuous	continuous	continuous	discrete	continuous	continuous
class	meta title=True	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta
@SAParodiOK	1. La cuarentena surgió como un concepto de contención del covid19 para poder administrar de recursos el sistema público de salud nacional y de las distintas provincias. La herencia de los últimos 25 años ha evidenciado el nivel calamitoso de nuestro sistema nacional de salud.	2020-07-16 18:31:54	es		0.0	0.0		SAP ★	La historia es nuestra y la escriben los pueblos.	31634.0	18025.0	1816.0	2741.0	26.0	False		
@Pensami82680412	@NoticiasRCN Propongo  debate en TV noticias RCN, El Biofísico Alemán Andreas Ludwig Kalcker vs Médicos burócratas de Invima sobre tratamiento del COVID19 con NaClO2… para acallar la confusión público , sin referirse a los éxitos del Dióxido de Cloro	2020-07-16 18:31:50	es		0.0	0.0	@NoticiasRCN	Pensamiento_Critico		20.0	1.0	101.0	3.0	0.0	False		
@olinda_7	"😥 Otra pérdida de un Excelente Doctor, con una magnífica trayectoria en mi pueblo natal Quezaltepeque 👏🏼 y fue a causa del #COVID19

Gracias por tanto Dr. Castro Moran, Dios le conceda la paz eterna. 🙏🏼 https://t.co/g4brxrWyUR"	2020-07-16 18:31:50	es		0.0	0.0		Olinda	♦No puedo cambiar la dirección del viento, pero sí ajustar mis velas para llegar siempre a mi destino♦	8115.0	5977.0	288.0	441.0	3.0	False		
@Gonzalez2020Ana	#Congreso | El @CongresoGuate aumentó su personal en plena pandemia de #COVID19. La planilla confirma que tienen 844 trabajadores más bajo el renglón 029. Entre las nuevas contrataciones está Pablo Ceto de la @UrngGt. Aquí los detalles  https://t.co/2gRhmuhuQU	2020-07-16 18:31:47	es		0.0	0.0		Ana González	Periodista de política en RepúblicaGT https://t.co/ktKFjfw2QO	546.0	3.0	47.0	236.0	1.0	False		
@elpolitologomx	#POLÍTICA 🚨 Se extiende el cierre de la frontera de #México y #EstadosUnidos hasta el 20 DE AGOSTO debido al #Coronavirus #COVID19: https://t.co/wNVusNdgP0 https://t.co/hdm2WznKec	2020-07-16 18:31:43	es		0.0	0.0		El Politólogo	Medio de comunicación hecho por #Politólogos ✍️ #Noticias y #OPINIÓN de especialistas en #Política #Salud #DerechosHumanos #Seguridad #Economía y #Cultura.	6617.0	682.0	591.0	298.0	2.0	False		
@ATiempoTv	"DURANGO REGISTRA 53 NUEVOS CASOS DE COVID-19 EN LAS ÚLTIMAS 24 HORAS
Según el último reporte de la Secretaría de Salud del Estado, se reportan además 11 defunciones en Durango.
#ATiempoTv #Durango #Noticias #COVID19 https://t.co/FvS47buDgc"	2020-07-16 18:31:38	es		0.0	0.0		A Tiempo.Tv	Plataforma de comunicación independiente, moderno y diferente. Generamos contenidos y productos mediáticos de calidad, acordes a la nuevas tendencia.	19708.0	22.0	76.0	260.0	1.0	False		
@IbethParga	"#LoQueTienesQueSaber #COVID19

#España rindió #homenaje a las más de 28 mil víctimas mortales de la #pandemia en el país

La ceremonia de Estado fue presidida por #FelipeVI,acudió #PedroSánchez y #TedrosAdhanom,entre otros líderes

Aquí los detalles 🇪🇸🕯️⬇️
https://t.co/sw6zQDZmTD"	2020-07-16 18:31:22	es		0.0	0.0		Ibeth Parga Ávila	Locutora, comunicadora y amante del café con pan. Siempre en busca de #LoQueTienesQueSaber. @asilascosasw @WRADIOMexico	1878.0	1294.0	350.0	15209.0	35.0	False		
@econ_metrics	"Actualización del modelo de Gompertz con datos oficiales al 15/07/20 para predecir el comportamiento de la epidemia (casos y decesos) por #Covid19 en México.

Esta nueva estimación recoge el comportamiento de la epidemia después 20 semanas desde el 1er. contagio (27/02/20). https://t.co/47fcMIpogc"	2020-07-16 18:31:11	es		0.0	0.0		EconoMetrics	La economía desde otra perspectiva.	179.0	64.0	27.0	61.0	0.0	False		
