Author	Content	Date	Language	Location	Number of Likes	Number of Retweets	In Reply To	Author Name	Author Description	Author Statuses Count	Author Favourites Count	Author Friends Count	Author Followers Count	Author Listed Count	Author Verified	Longitude	Latitude
discrete	string	time	discrete	discrete	continuous	continuous	discrete	discrete	string	continuous	continuous	continuous	continuous	continuous	discrete	continuous	continuous
class	meta title=True	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta
@GatoPorLiebreCL	"Enrique Paris 
""Obviamente que no es fácil llevar el conteo en ningún país del mundo"" 
Obviamente, pero cuando existe una dificultad se informa a la ciudadanía, no se engaña todos los días: 
Mañalich ""Hasta ayer a las 21 horas fallecieron 4 personas confirmadas por #COVID19"" https://t.co/azBUjWQfNH"	2020-06-11 18:56:34	es		0.0	0.0	@GatoPorLiebreCL	NO MÁS PIÑERÍAS	Orientamos y patrocinamos demandas contra empresas TELEFÓNICAS,  RETAIL, SERVICIOS BÁSICOS y otras. Escríbenos a reclamos@gatoporliebre.cl	23914.0	553.0	3578.0	4769.0	9.0	False		
@AlejandraMoraM	Hemos hechos tantas leyes, capacitaciones y politicas públicas para que las mujeres entén en la toma de decisiones y espacios de poder. No podemos permitir que la nueva realidad sea un retroceso en derechos ya alcanzados por las mujeres #NoSinNosotras #COVID19 https://t.co/3LkO1o2scy	2020-06-11 18:56:33	es		0.0	0.0		Alejandra Mora Mora	Secretaria Ejecutiva de la @CIMOEA Ex Directora Defensoría de la Mujer y Ex Ministra de la Condición de la Mujer y Presidenta Ejecutiva INAMU #CostaRica 🇨🇷	601.0	537.0	446.0	1509.0	4.0	False		
@FARTU_MX	#CubreLaVidaConCubrebocas equipo de protección Covid19  #proteccion #covid #covid19 #covid_19 #caretas #SemaforoCovid #SanaDistancia #NuevaNormalidad #CaretasdeProteccion #QuedateEnCasa #RegresarDependeDeTodos Visita nuestra tienda Online https://t.co/FSURxBLG2g	2020-06-11 18:56:32	es		0.0	0.0		FARTU	Productos de protección COVID-19, Iluminación, Mobiliario, Diseño. https://t.co/V6u6uhnWkb Instagram fartu_sa_de_cv pedidos de mayoreo por DM	130.0	13.0	31.0	2.0	0.0	False		
@ronixrivas	"#COVID19 #ElsalvadorDespierta 
@SalaCnalSV
@AsambleaSV
@MelaraRaul
@Canal33tv
@AlPuntoConSM
El Plan del ejecutivo es que con emergencia seguir debilitando poderes legislativo y judicial. Mostrar al pueblo que domina dichos poderes y que son culpables de la situación"	2020-06-11 18:56:30	es		0.0	0.0		ronald rivas	I love run and swim. J'aime courir et nager !!! No More Hurting People. Ne Plus Blesser Les Gens !!!🏃🏊 Single. Célibataire.	8729.0	40909.0	150.0	207.0	0.0	False		
@danidoubleo	Ayer vi un post en fb donde salia Ariela jugando con sus hijos el Domingo sin mascarilla tranquila con pistolas de agua , el Lunes o Martes ya era “positiva” con covid19 😅.. tremenda campaña que se tienen.	2020-06-11 18:56:29	es		0.0	0.0		Daniela	👩🏻‍🔬💊	38482.0	24019.0	553.0	798.0	3.0	False		
@veri_ficado	"Afirmar que el #EnjuagueBucal🦷puede prevenir que te infectes o evites la transmisión de #COVID19 🦠, porque sus componentes podrían inactivar el patógeno es #ENGAÑOSO 

#TeConvieneSaberMás en #CienciaVerificada #COVIDconCiencia 👩‍🔬 @red_mpc 

https://t.co/zE7P0iyPZa"	2020-06-11 18:56:25	es		0.0	0.0		Veri_ficado	Periodismo de investigación y fact checking. En búsqueda de la verdad porque #TeConvieneSaberMás	3763.0	5979.0	1867.0	8652.0	79.0	False		
@_ElFaro_	"#COVID19 | Inicia la sesión de la Comisión Política de la @AsambleaSV, en las instalaciones de la @UCA_ES. Los representantes de @PresidenciaSV no se han hecho presentes.

📸: @RoxLazo94 https://t.co/iQk4XZymAE"	2020-06-11 18:56:25	es		0.0	0.0	@_ElFaro_	elfaro.net	"Primer periódico digital de LATAM | Nos interesa investigar y explicar lo que pasa en esta parte del mundo | #ApoyaAElFaro #PeriodismoIncómodo:
https://t.co/AxgyHk3vf5"	116416.0	3818.0	645.0	519421.0	1590.0	True		
@Niconuneza7	"A 100 días de este titular en la región Maulina y tenemos:
154.092 casos
5.596 nuevos
5.080 con síntomas
507 asintomáticos
25.000 casos activos
173 fallecidos inscritos (2.648 total)
1.618 hospitalizados
1.379 en ventilación mecánica
386 críticos.
#COVID19 #minsal https://t.co/QzraIDZBYW"	2020-06-11 18:56:24	es		0.0	0.0		Nicolas Nuñez Altamirano	"Ingeniero Comercial.
Me aburrí de esperar los tiempos mejores. 
Aficionado del mundo motor. 
Hincha acérrimo de la U de Chile."	13.0	44.0	57.0	21.0	0.0	False		
