Author	Content	Date	Language	Location	Number of Likes	Number of Retweets	In Reply To	Author Name	Author Description	Author Statuses Count	Author Favourites Count	Author Friends Count	Author Followers Count	Author Listed Count	Author Verified	Longitude	Latitude
discrete	string	time	discrete	discrete	continuous	continuous	discrete	discrete	string	continuous	continuous	continuous	continuous	continuous	discrete	continuous	continuous
class	meta title=True	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta
@oxfam_es	"La crisis por #COVID19 amenaza la seguridad alimentaria de muchas personas y trabajamos para evitarlo.

En Bucaramanga junto con @ECHO_LatAm y @Mujeryfuturo1, entregamos kits de alimentos a familias colombianas y venezolanas 🤝

Más de nuestra respuesta ➡️ https://t.co/49oaOTf9ZS https://t.co/7k4QfW4Txb"	2020-06-12 16:19:55	es		0.0	0.0		Oxfam en español	Combatimos la pobreza y la injusticia en todo el mundo. Somos una confederación de 20 organizaciones trabajando con las poblaciones en contra de la desigualdad.	19085.0	3603.0	1956.0	174290.0	2044.0	True		
@rodalloseguera	"Pese a #COVID19, #México 🇲🇽 logra cuatrimestre histórico de exportaciones agropecuarias.

Más información en: https://t.co/TJjjVrcZfN https://t.co/HPY21CZxlr"	2020-06-12 16:19:53	es		0.0	0.0		Asesores en Comercio Exterior Rodall Oseguera S.C.	En Asesores en Comercio Exterior Rodall Oseguera S.C. nos esforzamos día a día para poder ofrecer a nuestros clientes los mejores servicios en materia aduanera.	453.0	634.0	280.0	60.0	0.0	False		
@Axel_Troncoso	"Balance #Covid19 

Contagios nuevos totales: 6.754
Contagios nuevos sintomáticos: 6.217
Contagios nuevos asintomáticos: 537
Contagios totales: 160.846
Fallecidos informados: 222
Fallecidos totales: 2.870
Activos: 26.618"	2020-06-12 16:19:52	es	CL	0.0	0.0		Axel Troncoso (शेर)	(buena) Persona. Puede decirme Alex, no me enojo. Opino como Axel. Uso el @adnradiochile cuando trabajo	50204.0	21170.0	2196.0	4775.0	37.0	False		
@EstrellasyR	EN VIVO: Cámara de Diputados conoce solicitud extensión del estado de emergencia  https://t.co/vX8wa1Xlkx #EstrellasyRedes #CoronavirusEnRD #COVID19 #coronavirus #EstadoDeEmergencia	2020-06-12 16:19:49	es		0.0	0.0		EstrellasyRedes	"3 Años, Informándote con la verdad. Nuestro Compromiso es Contigo 🇩🇴
 Más Noticias, Más Credibilidad, Más Transparencia."	8078.0	3496.0	495.0	101.0	1.0	False		
@Carolonline	¿Se perdió el control de la pandemia en Chile? #COVID19	2020-06-12 16:19:48	es		0.0	0.0		Carol Crisosto en confinamiento	"《Inquisidora》
   #Católica #Feminista #Yoapruebo #Concepción"	159970.0	5165.0	6132.0	11450.0	190.0	False		
@Peindependiente	El rebrote del #COVID19 acecha al petróleo: ¿Oportunidad para entrar?  https://t.co/nobDZx6EVm	2020-06-12 16:19:46	es		0.0	0.0		Independiente	La fuerza de la Amazonía desde 1997	17076.0	29.0	322.0	534.0	7.0	False		
@servaldepenas	"🔴 Jornada marcada por la estabilidad en las hospitalizaciones. Con ello, el Hospital de #Valdepeñas mantiene un único paciente por #covid19, mientras que el Hospital de #Manzanares sigue libre de pacientes por #coronavirus. 

👉La evolución: https://t.co/pNPZ0eKzdo https://t.co/3Sqdcsxstm"	2020-06-12 16:19:44	es		0.0	0.0		SER Valdepeñas	🔊 Toda la actualidad de Valdepeñas y comarca en la Cadena SER (104.5 FM | Web | APP) 📞 926 34 70 65 📞 | 📩 val@cadenaser.com 📩	4775.0	164.0	42.0	1296.0	23.0	False		
@ComSnte51	"#SNTEsalud ⚕️

‼️ALERTA‼️ El #Coronavirus #COVID19 🦠 puede entrar a tu casa 🏡 a través de bolsas de tus compras 🏪🛍️ por lo que es importante desinfectarlas 🚿 o lavarlas 🧼 para evitar contagios 🤒

México 🔴🚦
Alto Contagio⚠️
#QuedateEnCasa https://t.co/dhh2aeSnCE"	2020-06-12 16:19:42	es		0.0	0.0		SNTE51	"Cuenta Oficial de Comunicación de la Sección 51 del SNTE  ""NUESTRA CERTEZA LABORAL ESTÁ EN LA EDUCACIÓN"""	10276.0	5290.0	444.0	1529.0	5.0	False		
