Author	Content	Date	Language	Location	Number of Likes	Number of Retweets	In Reply To	Author Name	Author Description	Author Statuses Count	Author Favourites Count	Author Friends Count	Author Followers Count	Author Listed Count	Author Verified	Longitude	Latitude
discrete	string	time	discrete	discrete	continuous	continuous	discrete	discrete	string	continuous	continuous	continuous	continuous	continuous	discrete	continuous	continuous
class	meta title=True	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta
@PlazaPublicaGT	"La Contraloría General de Cuentas audita a seis alcaldías por los altos precios a los que se adquirieron.
https://t.co/sAUbf5qvdM"	2020-05-05 12:00:50	es		0.0	0.0		Plaza Pública	Periodismo de profundidad. Plaza Pública es un laboratorio, una obra en construcción, fundado por la Universidad Rafael Landívar en 2011.	48212.0	8528.0	453.0	83945.0	648.0	True		
@torreon	"Promulgarán nuevas medidas por #COVID19 en #Coahuila; 
@mrikelme señaló que se deberá actuar para evitar que la gente salga a las calles https://t.co/m2WTMznCck"	2020-05-05 12:00:49	es		0.0	0.0		El Siglo de Torreón	"Periódico Regional. Defensor de la Comunidad Lagunera, noticias de Coahuila y Durango. Miembro de la AEE
Disponible en App Store y Google Play
Fb/ elsiglo.mx"	740088.0	211.0	247.0	163442.0	885.0	True		
@Vladimircpf	"Determinante para Negocios Intern. y locales... no hay vuelta atrás:
@wto report looks at role e-commerce during the pandemic COVID19 https://t.co/8JAiqsVhUf @ceird @mariusdeleon @Tamaravasquezs @ADOEXPO @odilemininob @EloyAlvarez08 @AngelCheco1 @EmmanuelGuzmanA @OACIconsultores"	2020-05-05 12:00:48	es		0.0	0.0		Vladimir Pimentel F.	Economist. International Business. Partner at @oaciconsultores. Founder @diespord.  University Professor	11937.0	7871.0	2266.0	1933.0	24.0	False		
@intaargentina	"🥔 Producción de #papa
Recomendaciones para todo el personal

#BuenasPrácticas agrícolas frente al #COVID19
@INTABalcarce 
→ https://t.co/MWEnwoJXFT https://t.co/uEUdxdYnUG"	2020-05-05 12:00:48	es		0.0	0.0		INTA	Cuenta oficial de #INTA en Argentina #Agricultura #Campo #Ganadería #Agroindustria  #DesarrolloRural #Maquinarias #AgTech	21256.0	27131.0	1860.0	63246.0	373.0	True		
@LoQueSigue_	Cloroquinas: nuevas enfermedades, viejos remedios  #Covid19 https://t.co/Uu8OpnJz3E	2020-05-05 12:00:46	es		0.0	0.0		LoQueSigue.tv #QuédateEnCasa	Tecnopolítica  BOB’s 2014 | fmr @BuzzFeed.	120325.0	15770.0	687.0	34886.0	522.0	True		
@AldeasEspana	"¿Cómo ven los niños el #COVID19 ?

Los niños de la Aldea de #Indonesia, nos lo cuentan. Escuchémosles 🗣️👂 https://t.co/HTLv1aXcdw https://t.co/IMajIPwrnI"	2020-05-05 12:00:46	es		0.0	0.0		Aldeas Infantiles ES	Llevamos más de 50 años en España protegiendo a la #infancia vulnerable y ayudando a las familias en riesgo. Trabajamos en 136 países. ¡Únete a nuestra labor!	6786.0	1476.0	861.0	10626.0	226.0	True		
@1CINyS	"Si nos quedamos en casa ayudamos a reducir el contacto entre las personas y la propagación de la #COVID19.
#QuédateEnCasa #MeCuidoyTeCuido #TransmiteSalud https://t.co/MOLm2g1oHe"	2020-05-05 12:00:43	es		0.0	0.0		CINyS - INSP	Centro de Investigación en Nutrición y Salud, Instituto Nacional de Salud Pública - Mejorando el estado de nutrición y la actividad física de la población	5247.0	4479.0	536.0	8001.0	34.0	False		
@DrDanielDiazGto	En #GTO 7 de cada 10 muestras de #coronavirus son realizadas por @SaludGuanajuato, escucha el reporte #COVID19  a las 7 a.m. por @TV4NotiOficial 📺📲👉  https://t.co/oUGYWoANss	2020-05-05 12:00:42	es		0.0	0.0		Dr. Daniel Díaz	Secretario de Salud de Guanajuato	5122.0	4360.0	451.0	5335.0	21.0	False		
