Author	Content	Date	Language	Location	Number of Likes	Number of Retweets	In Reply To	Author Name	Author Description	Author Statuses Count	Author Favourites Count	Author Friends Count	Author Followers Count	Author Listed Count	Author Verified	Longitude	Latitude
discrete	string	time	discrete	discrete	continuous	continuous	discrete	discrete	string	continuous	continuous	continuous	continuous	continuous	discrete	continuous	continuous
class	meta title=True	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta
@monica_perry	¿Ustedes participarían como voluntarios en las pruebas de las vacunas contra COVID19?	2020-07-21 15:13:10	es		0.0	0.0		Monica Perry 😷	Yo no soy marinero. Soy capitán.	36166.0	700.0	2564.0	2612.0	47.0	False		
@Ace_1Di	Ya se encuentran en La Habana los 38 miembros de la brigada médica cubana 🇨🇺 con la misión cumplida. Durante tres meses contribuyeron al enfrentamiento a la #COVID19 en la región italiana de Piamonte. #CubaSalva #CubaPorLaSalud https://t.co/spnxem58H9	2020-07-21 15:13:08	es		0.0	0.0		Ace1	Ante todo fidelista y cubano 🇨🇺 al 200%. Soy divertido y sincero, me gusta diseñar, practicar deportes, hacer buenas amistades y brindar mi ayuda.	16648.0	33942.0	1381.0	1194.0	0.0	False		
@LaGacetaSalta	Por el récord de casos de covid-19 se posterga la reunión de Tapia para la vuelta del fútbol https://t.co/9wFQrct4pX https://t.co/DnglyMWY9f	2020-07-21 15:13:07	es		0.0	0.0		La Gaceta Salta	Cuenta oficial del diario LA GACETA - Salta, Argentina	103077.0	210.0	87.0	12245.0	78.0	False		
@LaBilirrubinaRD	"Defensa Civil (@DefensaCivilRD): “Todas las playas estarán abiertas”. Entérate: https://t.co/dWsomWm4tW

#DefensaCivil #Noticias #Nacionales #EstadoDeEmergencia #ToqueDeQueda #RepublicaDominicana #SantoDomingo #COVID19 #Coronavirus #CoronavirusRD #Mascarillas #LaBilirrubinacom https://t.co/MMj8FptVt8"	2020-07-21 15:13:05	es		0.0	0.0		Labilirrubina.com	Somos plataforma digital de contenidos y uno de los portales más visitados de República Dominicana, ¡Damos Follow Back! - Visítanos ahora!	53308.0	197.0	2248.0	2335.0	34.0	False		
@ElPuebloAprueba	"Que empiece el desconfinamiento en Chile, irresponsabilidad absoluta y de poco criterio, ya veremos el rebrote seguro y peor que el principio 🤬.
Dejen de manipular cifra weones, su economía no lo es todo, son vidas.
#COVID19 
#QuedateEnCasa https://t.co/wBtJfIMLmy"	2020-07-21 15:13:05	es		0.0	0.0		#AprueboNuevaConstitución	"No+Abusos
No+Racismo
No+Machismo
No+Corruptos
No+Piñera
No+Fachos



APRUEBO NUEVA CONSTITUCIÓN"	9578.0	9426.0	386.0	357.0	1.0	False		
@porttada	#COVID19 | Presidente de Filipinas ordena a la policía arrestar a quienes no usen mascarillas https://t.co/niCqZKJIkM https://t.co/KnDHHBWShb	2020-07-21 15:13:04	es		0.0	0.0		Porttada	Comparte e informa.	28983.0	68.0	752.0	53596.0	64.0	False		
@Presidencia_HN	"Estos son los barrios y colonias que  hoy visitaran las #BrigadasMédicas para evitar la propagación del #Covid19 en el Distrito Central y Cortés.

#SiNosCuidamosJuntosAvanzamos
#HondurasQuedateEnCasa
#TodosConMascarilla
#AhoraDependeDeVos https://t.co/2zGidhVlBQ"	2020-07-21 15:13:04	es	HN	0.0	0.0		Casa Presidencial	"¡Bienvenidos a Casa Presidencial!
#HondurasQuedateEnCasa 🏡 👪 
#TodosConMascarilla 😷"	6677.0	8194.0	750.0	152018.0	269.0	True		
@eloy_ar	Pero curiosamente en Madrid no hay brotes... A ver, a ver, por qué será...? #COVID19 https://t.co/dnuvEfgGPL	2020-07-21 15:13:03	es		0.0	0.0		JoeyJoJo Shabadoo	Yo enseñé a Las Ketchup el Ritmo Raga-Tanga.	33399.0	40725.0	1012.0	697.0	14.0	False		
