Author	Content	Date	Language	Location	Number of Likes	Number of Retweets	In Reply To	Author Name	Author Description	Author Statuses Count	Author Favourites Count	Author Friends Count	Author Followers Count	Author Listed Count	Author Verified	Longitude	Latitude
discrete	string	time	discrete	discrete	continuous	continuous	discrete	discrete	string	continuous	continuous	continuous	continuous	continuous	discrete	continuous	continuous
class	meta title=True	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta
@Lonelywolf67	Usando el #covid19 el @AjuntamentVLC pretende multar a al Arzobispo de @archivalencia Mons. Cañizares por exponer a la Virgen y pedir #salud en la #desescalada. Firma esta petición a la @DGobiernoCV para que lo impida.	2020-05-11 17:32:07	es		0.0	0.0		Santiporqueros	Politicamente incorrecto,anti-globalista, anticomunista,anti-islamista.Preocupado por el futuro...Si no somos una dictadura ya,nos falta poco ...	189508.0	116574.0	5333.0	5307.0	34.0	False		
@keloke_RD	Casos globales de Covid19 llegan a 3,93 millones y los fallecidos a 274.000 https://t.co/dJWHrc1xXz https://t.co/wV1JvqJRJi	2020-05-11 17:32:06	es		0.0	0.0		Comunidad Dominicana	¡Trabajando juntos para promover a nuestra nación! Esta página está fundada para ayudar a promover la cultura Dominicana. #RD #REPUBLICADOMINICANA	248260.0	23.0	2241.0	44459.0	26.0	False		
@piantajavier	Sale al mundo en media hora. Nuevo estudio de @ProyeccionCc de @Zunino_Manu y @SantiGiorgetta. No hay grieta respecto de la prolongación de la cuarentena. Mañana el estudio completo #compol #invesitgacion #COVID19 https://t.co/08dhmX9B1K	2020-05-11 17:32:03	es		0.0	0.0		javierpianta	Tano. Amo a mi familia, la comida italiana, la radio y la música. Docente, Consultor en COMPOL y  Director de PDM Argentina. River Plate	8214.0	1647.0	1730.0	1916.0	24.0	False		
@JackBadox	@Doctor_Adax Ya le tienen miedo a los médicos por el covid19	2020-05-11 17:32:00	es		0.0	0.0	@Doctor_Adax	Este man	Soy una hueva, ejemplo para nadie, que se burla de todo y de todos.	3915.0	8971.0	303.0	53.0	0.0	False		
@cejil	Tenemos conocimiento de que dos mujeres, presas políticas en #Nicaragua, están sufriendo complicaciones de salud y no han sido atendidas en el marco de la pandemia #COVID19. Una de ellas además fue seriamente golpeada dentro de la prisión. Urge su liberación #SOSNicaragua https://t.co/5Jp41lqnPz	2020-05-11 17:32:00	es		0.0	0.0		CEJIL	Defendiendo derechos para cambiar realidades en las Américas.	23522.0	12408.0	3613.0	23537.0	292.0	False		
@NanoCipriani	"Decreto Provincial 0393/2020 (Adhiere a DNU N° 459/20 - Prórroga aislamiento al 24/05/20) 

👉https://t.co/NUXjKynCTo"	2020-05-11 17:31:57	es		0.0	0.0		Nano Cipriani 🇦🇷	"Periodista. Prensa ASV y FSV 🏐, Maratón Santa Fe - Coronda 🏊‍♀️🏊‍♂️ y Movilero 5RTV 🎙️.
Nacido en la República de María Juana (Santa Fe)."	6600.0	1600.0	808.0	852.0	7.0	False		
@Zuazon4	@carolanic Ningún canal ni Radio les contará lo q realmente está pasando en el Mundo solamente mentiras y el Covid19 como protagonista para tener al Pueblo pendiente de  d la Pandemia y por detrás toda la real mierda q esta pasando ESCONDIDA para la gente común y silvestre, habrán su mente.	2020-05-11 17:31:57	es		0.0	0.0	@carolanic	Zuazon 444	Fecha de nacimiento 31 de Diciembre de 1980	1608.0	463.0	457.0	354.0	0.0	False		
@ConsFrancisco1	"#SNTEsalud ⚕️

🔴 IMPORTANTE el uso de cubrebocas 😷 México 🇲🇽 está en #Fase3 #Coronavirus #COVID19 🦠 Si los tuyos son de tela y los reutilizas ANOTA estos consejos 📝

#QuedateEnCasa Si sales #SanaDistancia y usa 😷

#BuenLunes #11DeMayo México #11Mayo #delight Coppel #eLigaMX https://t.co/OzqXKa2zME"	2020-05-11 17:31:55	es		0.0	0.0		ConsFrancisco		92.0	224.0	37.0	29.0	0.0	False		
