Author	Content	Date	Language	Location	Number of Likes	Number of Retweets	In Reply To	Author Name	Author Description	Author Statuses Count	Author Favourites Count	Author Friends Count	Author Followers Count	Author Listed Count	Author Verified	Longitude	Latitude
discrete	string	time	discrete	discrete	continuous	continuous	discrete	discrete	string	continuous	continuous	continuous	continuous	continuous	discrete	continuous	continuous
class	meta title=True	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta
@GaboCabreraVzla	Como delegado juvenil de #Venezuela miembro permanente de la Organización de los Estados Americanos, haremos saber a la juventud de las Américas nuestra alerta sobre cómo el autoritarismo se afinca en medio de la pandemia por #COVIDー19 y hacia dónde vamos post Covid19. https://t.co/d9ZLyJAzKj	2020-07-01 14:29:35	es		0.0	0.0	@GaboCabreraVzla	Gabriel Samuel Cabrera Perozo	Presidente de la Federación Nacional de Estudiantes de Derecho de Venezuela @FENEDEporVzla Derecho UC |Com Social UAM | Miembro Red Latinoamericana @JuventudLac	1416.0	3636.0	988.0	906.0	1.0	False		
@boyamx	Van 400 trabajadores contagiados de Covid19 en el IMSS Veracruz Sur y 15 fallecidos; la mayoría en Coatzacoalcos - Boya TV https://t.co/rl1mn8dQX0	2020-07-01 14:29:33	es		0.0	0.0		BoyaMx®	DJ,Productor,conductor y locutor, lavo ajeno, practico mma y no vendo mole los domingos, aguila de corazón. contacto: boya@q2producciones.com	50080.0	3221.0	4673.0	5619.0	61.0	False		
@lanoticiasv	"#EnTV ""En la @CortedeCuentas  estamos trabajando en el segundo informe que ha solicitado la @AsambleaSV sobre el control que estamos realizando en la emergencia por la pandemia #COVID19 "", dice presidenta de Corte de Cuentas, @CarmenElenaRSV https://t.co/aMXtSYaA7P"	2020-07-01 14:29:29	es		0.0	0.0		La Noticia SV	Somos un periódico digital con contenido justo y equilibrado, con una visión objetiva del acontecer nacional e internacional.	161985.0	800.0	1155.0	43907.0	77.0	False		
@SoyFrancoGtz	"Esto es más grave de lo que cuentan.

Significa que prácticamente las canas y respiradores vacantes están ya ocupadas por lo que ya tienen COVID19 y aún no tienen situación crítica. 

Significa también que aquellos que contraigan el virus a partir de estos días tendrán problemas. https://t.co/5vuOvuC9vV"	2020-07-01 14:29:27	es		0.0	0.0		FrancOS		10248.0	5095.0	76.0	367.0	13.0	False		
@COP_AO	"📣 Aprobado el Real Decreto-ley 24/2020, que prorroga hasta el 30 de septiembre de 2020 las ayudas al colectivo de trabajadores #autónomos y los beneficios y exoneraciones de los ERTES establecidos a causa de la crisis por el #COVID19

➡️ https://t.co/DvAnIcjiZH https://t.co/KuiiMwNVQH"	2020-07-01 14:29:24	es		0.0	0.0		Ψ Psicología Colegio Oficial Andalucía Occidental	Colegio Oficial de Psicología de Andalucía de Occidental. Cuenta oficial.	6312.0	815.0	581.0	4112.0	65.0	False		
@Policia_Caldas	#AEstaHora nuestras unidades policiales realizan puestos de control en las entradas y salidas de los municipios de #Caldas con el fin de prevenir, mitigar y atender la emergencia sanitaria por causa del coronavirus #Covid19. #AislarnosParaNoSepararnos https://t.co/lMnvIPDnb2	2020-07-01 14:29:23	es		0.0	0.0		CR. Luis Alberto Gómez Luna	#SomosUnoSomosTodos	11697.0	1303.0	169.0	3174.0	10.0	True		
@MurciaPolicia	"Hay #ESPERANZA❤️si hay #RESPONSABILIDAD. Situación actual del #COVID19 en la Región de Murcia, emitido por el Servicio Murciano de Salud, continuamos en días complicados, es importante seguir con nuestras defensas😷🧴#EsteVirusLoParamosUnidosDos corazones(""0""✝️) #VamosMurcia💪 ⬇️ https://t.co/eTUYQp63tc"	2020-07-01 14:29:22	es		0.0	0.0		Policía Local Murcia	"URGENCIAS 092 
GENERAL 968 358750
PERSONAS DISCAPACIDAD AUDITIVA O DEL LENGUAJE-SMS  606023092
CORONAVIRUS: https://t.co/t2ADpVrqOu…"	30897.0	3409.0	15.0	31880.0	203.0	True		
@CANAL44TV	"#CoronavirusLaPandemia🦠

Diferencias en los sistemas sanitarios de los países de la región latinoamericana e incluso, dentro de los mismos países, una de las razones del crecimiento de contagios por #COVID19

Un reporte de @preguntalearox 

https://t.co/yYsldaaxru"	2020-07-01 14:29:17	es		0.0	0.0	@CANAL44TV	Canal 44	Whatsapp: 33 2242 0690 ¡La señal de todos! Noticias, series, documentales, análisis, programación infantil, cine, musicales y más.	231494.0	9777.0	15451.0	149997.0	492.0	True		
