Author	Content	Date	Language	Location	Number of Likes	Number of Retweets	In Reply To	Author Name	Author Description	Author Statuses Count	Author Favourites Count	Author Friends Count	Author Followers Count	Author Listed Count	Author Verified	Longitude	Latitude
discrete	string	time	discrete	discrete	continuous	continuous	discrete	discrete	string	continuous	continuous	continuous	continuous	continuous	discrete	continuous	continuous
class	meta title=True	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta
@RED92cadadiamas	"🚌🦠 #LaPlata | #Transporte | #COVID19 | 

Implementarán un novedoso sistema de desinfección en micros de La Plata 👉Dialogamos con Adrián Troncoso, subsecretario de Transporte de la Municipalidad de La Plata.

https://t.co/9RnzgaJQSR https://t.co/P2eh8d8oO2"	2020-06-22 15:46:56	es		0.0	0.0		RED 92	SERVICIO INFORMATIVO - RED 92	285400.0	11911.0	2262.0	168399.0	261.0	True		
@Cristianfgonz	Después de las primeras semanas del cambio en el Ministerio en la crisis del #COVID19 , la apertura de dialogo se esta asemejando a la política de los 90: Un dialogo sin incidencia en temas relevante y una participación instrumental. Cambios cosméticos	2020-06-22 15:46:55	es		0.0	0.0		Cristian Gonzalez	Medico Universidad de Chile. Estudiante Mg Escuela de Salud Publica Uchile. Triatlonista. Luchando por el derecho a la salud.	493.0	2930.0	383.0	424.0	2.0	False		
@augustolivos	Nos dicen #QuédateEnCasa, pero los pases laborales quedaron sin efecto, el estados nos llena de decretos con muchos vacíos y en las redes pretenden echarle TODA la culpa a la población. #Covid19	2020-06-22 15:46:55	es		0.0	0.0		Augusto Olivos M	Estudiante de Publicidad, con estudios en teología, conocimientos en Prensa y redes sociales.	2332.0	240.0	69.0	141.0	1.0	False		
@InfoAguilas	La Región de Murcia constituirá mañana un Comité de Seguimiento Pos-COVID19 https://t.co/CkC0uxvr8h	2020-06-22 15:46:52	es		0.0	0.0		InfoÁguilas	Perfil oficial de la Web Multimedia https://t.co/bVAZNmIGgJ Medio de comunicación con Noticias, Videonoticias, Radio, TV e Información de Águilas (Murcia)	4323.0	1089.0	246.0	1122.0	6.0	False		
@MediterraneoPre	No te pierdas El Sabueso, el confidencial valenciano: Vuelta a la normalidad: @ximopuig el vencedor del #COVID19, e @isabelbonig aguanta  ☛  https://t.co/3chfCy1Z6H #mediterráneopress #tudiariodigital #comunitatvalenciana #política #elsabueso #confidencial vía @MediterrneoPress	2020-06-22 15:46:51	es		0.0	0.0		MediterráneoPress	Mediterráneo Press es el nuevo diario digital de la CV. La vuelta al auténtico periodismo. Lo importante es contar las cosas y no vale todo por un click,	6017.0	31.0	1939.0	649.0	19.0	False		
@radio5_rne	"🔴 DIRECTO | Director del CCAES, Fernando Simón:

🗣 ""Si se considera que hay que restringir la movilidad, no se puede hacer sin un estado de alarma, pero hay muchas medidas de control para controlar brotes""

🔗 https://t.co/wJd1IHykI5

#COVID19 https://t.co/vPAsew9gAA"	2020-06-22 15:46:49	es		0.0	0.0		Radio 5	Todo Noticias de @rne	66655.0	2569.0	600.0	75474.0	1233.0	True		
@nmichavila	"Covid 22/06/20: actualizado el panel Covid. Impresionante la evolución positiva de la última semana.
https://t.co/dHve1cQuBi https://t.co/Cb8EVojK3b"	2020-06-22 15:46:44	es		0.0	0.0		Narciso Michavila 😷	"Presidente de GAD3.

@GAD3_com"	6881.0	2883.0	1166.0	39422.0	450.0	True		
@MuniAlmada	"Ventilá tu casa en invierno y evitá el contagio de #COVID19 y otros virus respiratorios que pueden poner en riesgo tu salud 🌪🏡

#ColoniaSalud #Prevención #InviernoSeguro #Salud #LaMuniTeCuida https://t.co/s1Ay6G9EvY"	2020-06-22 15:46:44	es		0.0	0.0		Muni Colonia Almada	Municipalidad de Colonia Almada	1713.0	3.0	49.0	37.0	0.0	False		
