Author	Content	Date	Language	Location	Number of Likes	Number of Retweets	In Reply To	Author Name	Author Description	Author Statuses Count	Author Favourites Count	Author Friends Count	Author Followers Count	Author Listed Count	Author Verified	Longitude	Latitude
discrete	string	time	discrete	discrete	continuous	continuous	discrete	discrete	string	continuous	continuous	continuous	continuous	continuous	discrete	continuous	continuous
class	meta title=True	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta
@nicolales	@galaz_pablo @Garreta74_V2 @cojolindo @LucasPalape Igual hay gente sana con covid19 que falleció y también en jóvenes , no necesariamente se atribuye pero por causa del covid19 , también gente que le evoluciona a una neumonía y fallece , el covid hace eso y ya es una causa para atribuirla a deceso x covid19	2020-05-09 16:28:15	es		0.0	0.0	@galaz_pablo	Nico arias	20| Ing. Comercial | Santiago 🇨🇱	2381.0	1985.0	31.0	27.0	0.0	False		
@ANI27783690	@mirkomacari Y además que si fallecemos de COVID19 automáticamente quedamos recuperados. Somos inmortales	2020-05-09 16:28:12	es		0.0	0.0	@mirkomacari	El tio Alex Smith	Investigando actividad terrorista y subversiva, con métodos y software muy novedosos. No se lo tomen muy enserio.	321.0	67.0	107.0	90.0	0.0	False		
@maurodrigueze	"GRATUITA/AUTOEVALUACIÓN 
Volver a las actividades normales  - HAZLO AQUI https://t.co/25foxydsDv
Protocolos de gobierno y propios, que se deben cumplir, una responsabilidad con la empresa y con el cliente.
CovidControl - Gestión Escenario  Riesgo COVID19 para Empresas SERVICIOS https://t.co/VlmU2SJtky"	2020-05-09 16:28:10	es		0.0	0.0		Mauricio Rodriguez Estrada	Gestión.ISO9001.Mejora.Triatleta.2xIronman.2xWChQ-15/70.3Ironman.LDUQ.Fútbol.USATriathlonCoach.UCILicense. Opiniones personales	11673.0	5059.0	1929.0	1164.0	35.0	False		
@Ariza20201	@SergioTotoR @JaviSiman SI YA ESTUBIERAN LOS HOSPITALES QUE RETUMBAN DE ENFERMOS DE COVID19 POR NO GUARDAR CUARENTENA Y ESTAR ABIERTO EL PAIS Y ESO NO LO DIGO YO SINO LOS MEDICOS	2020-05-09 16:28:09	es		0.0	0.0	@SergioTotoR	HOLA	Defensor de la mujer que se lo merece no todas son iguales hay buenas y mujeres pecoras que no se valoran sino se regalan	499.0	398.0	817.0	64.0	0.0	False		
@CadenaCuscatlan	El comisionado de Proyectos Estratégicos, @LRodriguez_SV, el subsecretario de @Innovacion_SV, @FabrizioMena, el viceministro de @Salud, Carlos Alvarenga, reciben un donativo de caretas de la empresa CBC El Salvador para personal médico en primera línea contra #COVID19 https://t.co/1PWvrw7p9d	2020-05-09 16:28:09	es		0.0	0.0		Radio Cuscatlán 98.5	"Radio Cuscatlán 98.5 Música, Noticias, Deportes.
Desde El Salvador para el mundo entero, con una selecta programación musical adulto joven en Español e Inglés."	125895.0	1588.0	455.0	10496.0	80.0	False		
@abdulTFR	@EmbEspanaRabat Comprendamos la situación, los españoles tienen sus familias en España, no tienen ingresos, ni trabajo, ni atención médica, ni residencia en Marruecos, ni covid19 tampoco,el las 9500 personas atrapadas en Marruecos !! No cotizan igual !? o que busquen la vida @sanchezcastejon	2020-05-09 16:28:07	es		0.0	0.0	@EmbEspanaRabat	abdul	jefe de tráfico	597.0	567.0	47.0	20.0	0.0	False		
@CortesLuisEd	@DaniS96 Eso es como el covid19, una cadena  interminable y pa eso no hay vacuna 😂😂	2020-05-09 16:28:07	es		0.0	0.0	@DaniS96	Luis_Cortes	"■ 31/May/1994
■ Ingeniero Industrial"	198.0	82.0	58.0	19.0	0.0	False		
@lumanngeles	Que tal si todos los q no desean acatar la cuarentena, usar correctamente los implementos de protección, etc etc etc, se les hace firmar un compromiso mediante el cual libera al estado de toda responsabilidad hacia él o ella y su familia en caso sean contagiados por covid19?? 🤔	2020-05-09 16:28:05	es		0.0	0.0		Luz María	erase una vez un era que nuca fue ...	1220.0	4173.0	157.0	28.0	0.0	False		
