Author	Content	Date	Language	Location	Number of Likes	Number of Retweets	In Reply To	Author Name	Author Description	Author Statuses Count	Author Favourites Count	Author Friends Count	Author Followers Count	Author Listed Count	Author Verified	Longitude	Latitude
discrete	string	time	discrete	discrete	continuous	continuous	discrete	discrete	string	continuous	continuous	continuous	continuous	continuous	discrete	continuous	continuous
class	meta title=True	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta
@Jaime_BonillaV	"Explicamos la importancia de no realizar reuniones familiares con personas que no viven en el mismo lugar, ya que esta práctica aumenta los riesgos de contagio.

#QuédateEnCasa #EnBCNosCuidamosTodos #Coronavirus #COVID19 https://t.co/WA8UhKrQqk"	2020-06-27 21:42:23	es		0.0	0.0		Jaime Bonilla Valdez	Gobernador de Baja California. Orgullosamente tijuanense.	18100.0	2058.0	63.0	82951.0	163.0	True		
@USSA_Embassy	Esperemos que no ocurra una recombinacion natural, como muchos advierten que puede ocurrir con esta vacuna, y que se genere un problema mucho peor que el que se pretende resolver. Un adenovirus con la protenia S del Covid19 seria grave https://t.co/4PRQ8nx8mo	2020-06-27 21:42:22	es		0.0	0.0		USSA Embassy		39434.0	26070.0	1247.0	772.0	1.0	False		
@Geraldo22603187	"@MINSAPma Que co*no es esto? Ahora que están perdiendo la narrativa del COVID19 quieren que todos hagan el test para VIH? Porno del miedo otra vez?
'So-called “HIV proteins” are not specific markers of HIV.'
https://t.co/yUDw9UDOfD"	2020-06-27 21:42:19	es		0.0	0.0	@MINSAPma	Geraldo Da Silva	"Fazendeiro. ""O único meio de combater a praga é a honestidade.” Albert Camus, The Plague (1947). E comece a cultivar sua própria comida."	3802.0	8181.0	2100.0	475.0	1.0	False		
@naty_motyl	"¡¡¡En @ElUniversal de Venezuela!!! 😊
https://t.co/OXvXAosrFe"	2020-06-27 21:42:07	es		0.0	0.0		Natalia Motyl	"Lic. Economía. Especialización en Comercio Exterior (en curso). Economista de @liberyprogre
Libertad, propiedad privada y vida."	16860.0	14998.0	1009.0	6629.0	22.0	False		
@PdPagina	"#PorSiNoLoViste | Una jueza ordenó detener todas las obras relativas al #TrenMaya en Palenque, Salto de Agua y Ocosingo durante la contingencia sanitaria de #COVID19 para evitar poner en riesgo la salud de la región.
 
Por @estenoesartur
https://t.co/pt2PQZPtR6"	2020-06-27 21:42:00	es		0.0	0.0		Pie de Página	"Periodismo/ Migración más allá de las vías/ Crónicas y reportajes / #Méxicoleaks #EnelCamino  
redaccionpiedepagina@gmail.com"	48811.0	6850.0	692.0	30952.0	328.0	False		
@CoronaBot_LATAM	"Actualización #El Salvador - 2020-06-26
Nuevos Casos : 181
Fallecidos por día : 7
Total Casos : 5517
Total Recuperados : 0
Total Fallecidos : 133
#Coronavirus #COVID19  #SV"	2020-06-27 21:41:58	es		0.0	0.0		CoronaBOT	CoronaBOT LATAM -  Datos sobre el #Coronavirus	710.0	76.0	10.0	17.0	1.0	False		
@diogenes_1943	"@KimberlyNomada @nomadagt @Noticias_IGSS Que dipuputadete es la mierda que ataca al IGSS?
Y esa misma 💩 no se pronuncia del manejo de giamatei del Covid19?
Sirviente del CACIF"	2020-06-27 21:41:55	es		0.0	0.0	@KimberlyNomada	Rodolfo Perez	Buscando la honestidad.	35562.0	58160.0	181.0	215.0	0.0	False		
@agotxi	"☝️Esto si que es una dinámica de retroalimentación sospechosa y no la pedrada a una diputada en Sestao

#COVID19 https://t.co/jVCM0KZrcF https://t.co/vgcLvoPl0J"	2020-06-27 21:41:51	es		0.0	0.0		Alvaro Gotxi	1.Orgulloso ciudadano de Getxo 2.Firmo lo que escribo	2420.0	8430.0	3987.0	4285.0	3.0	False		
