Author	Content	Date	Language	Location	Number of Likes	Number of Retweets	In Reply To	Author Name	Author Description	Author Statuses Count	Author Favourites Count	Author Friends Count	Author Followers Count	Author Listed Count	Author Verified	Longitude	Latitude
discrete	string	time	discrete	discrete	continuous	continuous	discrete	discrete	string	continuous	continuous	continuous	continuous	continuous	discrete	continuous	continuous
class	meta title=True	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta
@stvetelebasica	"#educatvhonduras #últimahora #quédateencasayestudiacontelebásica #hondurasquédateencasa #coronavirus #covid_19 #covıd19
#STVETelebásica ""Transformando la nación con mejor educación"" Recuerda ¡La educación cambia una nación! @educacion_hn #Honduras https://t.co/VYRPDsbPzn"	2020-04-21 14:12:56	es		0.0	0.0		stvetelebasica	Telebásica es una modalidad flexible de la SE de Honduras, coordinada por FECS, para los servicios y cobertura educativa del 3º ciclo de Educación Básica.	2597.0	1033.0	134.0	82.0	0.0	False		
@jjllomp	Hola @ccarballo50, vi tu gran charla en @navedelmisterio, los datos son mi mundo laboral y son la clave de esta pandemia, espero te ayude en tus nuevos estudios: https://t.co/7CyjrCegfL accedes a Open Research Dataset Challenge (CORD-19) actualizada casi cada día, a disfrutar :)	2020-04-21 14:12:56	es		0.0	0.0		Julián Llompart	Familia, web performance monitoring, revenue analyst,  and lindy hop.	721.0	577.0	193.0	74.0	6.0	False		
@Mariela17581033	“La incertidumbre, la indefensión y el confinamiento debido a la propagación del Coronavirus (COVID19), van a provocar un gran impacto en el equilibrio mental de muchas personas”.	2020-04-21 14:12:56	es		0.0	0.0		Mariela Pereira	Directora de Sentimenti, Consultora Familiar Cipolletti Rio Negro. Ex Directora de Niñez y Adolescencia en Municipio de Cipolletti. Fundadora de ONG A. España.	31.0	58.0	63.0	5.0	0.0	False		
@EnriqueOnieva	"Desde @Apple han publicado el csv con los datos de movilidad recogidos en diferentes países y ciudades 😍
(y no he podido resistirme a mirarlos un poco 😊)
https://t.co/IKD6KfjKLu https://t.co/GetQeHOLpq"	2020-04-21 14:12:55	es		0.0	0.0		Enrique Onieva (🏠)	PhD in Computer Science. Artificial Intelligence & Intelligent Transportation Systems. What I share here are personal opinions	3598.0	50.0	148.0	582.0	51.0	False		
@Radio_Perdido	"Trump afirma que en EE.UU. se están probando decenas de métodos de tratamientos para el covid-19

https://t.co/tT4kUtHnd4"	2020-04-21 14:12:52	es		0.0	0.0		Marco Díaz	Locutor, Docente, Músico (saxofón). Divulgando la Ciencia, Tecnología, Ecología y la Cultura en General.	12516.0	1470.0	263.0	73.0	0.0	False		
@sinaloanews	hlgatell anunció que hoy inicia #fase3 de #epidemia #COVID19. “Estamos en la etapa de ascenso rápido que implica un gran número de contagios y hospitalizaciones. Para que sean los menos posibles debemos mantener la… https://t.co/cyCH21mAv6	2020-04-21 14:12:49	es		0.0	0.0		SINALOANEWS	Soy del mero Sinaloa donde se rompen las olas https://t.co/ONj2wxY6EE	124581.0	32131.0	9985.0	18134.0	188.0	False		
@CECUMad	Este #viernes no te puedes perder la CHARLA DE SALUD ONLINE con la Dra. Ecuatoriana, Carmen Cervantes #COVID19: Consejos a la ciudadanía y precauciones a seguir ante la próxima salida de los menores. https://t.co/0tEXnJAue0	2020-04-21 14:12:48	es		0.0	0.0		Consulado General del Ecuador en Madrid	Cuenta oficial del Consulado General del Ecuador 🇪🇨 en Madrid	5330.0	1872.0	550.0	1128.0	19.0	False		
@sipirilymx	"La #Fase3 del #COVID19 entró a #México, ahora más que nunca #QuédateEnCasa 🏠

Esta fase significa que el número de contagios se eleva rápidamente, refuerza las medidas sanitarias ya establecidas. 🏠 🛑 🦠 

¡Evitemos el contagio!
#HagámosloJuntos 🇲🇽
#FelizMartes 🧼 https://t.co/GUL0OepI1t"	2020-04-21 14:12:47	es		0.0	0.0		Sipirily México	Tu fiesta con los expertos. Obtén un bono de hasta 5mil pesos de descuento.	303.0	41.0	54.0	25.0	0.0	False		
