Author	Content	Date	Language	Location	Number of Likes	Number of Retweets	In Reply To	Author Name	Author Description	Author Statuses Count	Author Favourites Count	Author Friends Count	Author Followers Count	Author Listed Count	Author Verified	Longitude	Latitude
discrete	string	time	discrete	discrete	continuous	continuous	discrete	discrete	string	continuous	continuous	continuous	continuous	continuous	discrete	continuous	continuous
class	meta title=True	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta
@SirAbdullahi	@JahmalUsen Pls do check on him frequently still this #COVID19 is over💔	2020-04-11 17:16:37	en		0.0	0.0	@JahmalUsen	E.T	"Mechanical & Material Engineer 
#IslamIsPeace
#Foodie
#Cat😻

@ManUtd #RedDevils
@Warriors #DubNation  
#mention4follow🔙
iG:SirAbdullahi"	172480.0	4297.0	1807.0	2752.0	23.0	False		
@informearauknia	"#informearaucania reporte sábado 11 de abril #covid19 en la region 
De la totalidad de casos 86 se encuentran hospitalizados, de estos, 66 en Unidades de Paciente Crítico (UTI 22- UCI 44) y 49 conectados a ventilador… https://t.co/zH1OS1KFbD"	2020-04-11 17:16:37	es		0.0	0.0		#InformeAraucania	noticias para y desde la Araucania. Descentralizando el wallmapu. Medio asociado al programa #InformeAraucania vía https://t.co/3jnICuPy0k	73480.0	1919.0	1280.0	2665.0	40.0	False		
@RajKaurDhaliwal	I understand that it’s difficult and not viewed as viable from a financial perspective but the quicker we react and try to limit exposure as much as we can, we quicker we can return to normality! #COVID19 #Pandemic #StayHomeSaveLives	2020-04-11 17:16:36	en		0.0	0.0		Raj Kaur Dhaliwal	Barrister 👩🏻‍💼📚⚖️ Focus on yourself rather than the noise around you.✨	6891.0	2364.0	858.0	1042.0	3.0	False		
@gomear2057	@melissapradell Si el gobierno dice q se hacen 10mil pruebas diarias, esa 170 mil alcanzarán para 17 días, y después qué? ; saber cuántos infectados hay en que ayuda si no hay cura para el covid19 y encima la cuarentena en el país es un chiste, todo el mundo sale.	2020-04-11 17:16:36	es	PE	0.0	0.0	@melissapradell	Víctor.		687.0	114.0	105.0	17.0	0.0	False		
@mibagu_	"@RosaRodaNews Me consta que ya se está citando a gente que ha permanecido en sus domicilios contando como ""afectada por el Covid19"" para realizarse un análisis y comprobar la presencia de anticuerpos."	2020-04-11 17:16:36	es		0.0	0.0	@RosaRodaNews	Miguel B G	"Optometrista, docente sanitario, empresario y aficionado a los medios de comunicacion,el deporte y la literatura.
Seré Chateaubriand o nada."	3952.0	2795.0	1116.0	336.0	7.0	False		
@drmgonzalez7	"SOBRE NUEVO CONTEO DE MUERTES #COVID19

Es posible que existan otras muertes no registradas porque sus cuadros clínicos no fueron identificados como compatibles y no se les hizo prueba.

Aquí colaboro con @RafelliLaw 
Gracias @dacolon @31Rlugo por sus expresiones. https://t.co/AvtMRBMjNX"	2020-04-11 17:16:35	es		0.0	0.0		Marieli Gonzalez	Cell & Molecular Biologist | PhD Graduate @uccaribe| Scientist @NIH | Immunology, Metabolism, Hemostasis | Professor| All views are my own| From 🇵🇷	907.0	1539.0	261.0	527.0	3.0	False		
@BioBull1	"$jnj reporting this Tuesday. Going to be a BIG tell on impact of COVID19 imo. 

Is it all priced in? $spy $spx https://t.co/8qoQUGWFRS"	2020-04-11 17:16:35	en		0.0	0.0		BioBull	Here to share thoughts and opinions. Opportunist of market irrationality	3634.0	6848.0	95.0	727.0	15.0	False		
@esnafsizlar	"3 ay infaz durdu. İş yapamıyoruz.
%10 peşinat ayarlayacağız ama Covid19'dan dolayı sokağa çıkamıyoruz.
ÇARESİZ KALDIK

CekYasası CözümSart
@RTErdogan @kilicdarogluk @fuatoktay @enginaltaychp @enginozkoc @mehmedmus @turanbulent @LutfuTurkkan @eczozgurozel"	2020-04-11 17:16:35	tr		0.0	0.0		MURAT SELVİ	SABIR YİNE SABIR	58867.0	20589.0	838.0	511.0	0.0	False		
